invoice_id,subscription_id,customer_id,plan_id,invoice_date,amount
INV12723,S2465,C8344,PM,2024-05-31,1000.0
INV12798,S2481,C8381,BM,2024-05-31,400.0
INV13196,S2553,C8680,PM,2024-05-31,1000.0
INV13208,S2554,C8685,PM,2024-05-31,1000.0
INV13216,S2558,C8693,BM,2024-05-31,400.0
INV13912,S2707,C9196,PM,2024-05-31,1000.0
INV14148,S2748,C9320,BM,2024-05-31,400.0
INV14399,S2791,C9463,PM,2024-05-31,1000.0
INV14574,S2821,C9538,PM,2024-05-31,1000.0
INV15065,S2913,C9862,PM,2024-05-31,1000.0
INV15669,S3025,C10255,BM,2024-06-01,400.0
INV16684,S3212,C10874,PM,2024-06-01,1000.0
INV16844,S3248,C11016,PM,2024-06-01,750.0
INV17787,S3407,C11541,BM,2024-06-01,400.0
INV17938,S3428,C11594,BM,2024-06-01,400.0
INV18072,S3444,C11637,PM,2024-06-01,1000.0
INV18160,S3461,C11709,BM,2024-06-01,360.0
INV18272,S3482,C11782,PM,2024-06-01,1000.0
INV18690,S3562,C12044,BM,2024-06-01,400.0
INV19567,S3738,C12679,PM,2024-06-01,1000.0
INV19582,S3741,C12686,PM,2024-06-01,1000.0
INV20079,S3841,C13088,PM,2024-06-01,1000.0
INV20462,S3912,C13343,PM,2024-06-01,1000.0
INV20475,S3916,C13354,BM,2024-06-01,400.0
INV20568,S3932,C13411,BM,2024-06-01,400.0
INV68940,S_NEW_S3936,C13435,PY,2024-06-01,10000.0
INV20827,S3978,C13579,PM,2024-06-01,1000.0
INV20862,S3986,C13599,BM,2024-06-01,400.0
INV185,S43,C137,BM,2024-06-01,400.0
INV21399,S4078,C13908,BM,2024-06-01,360.0
INV21594,S4116,C14057,BM,2024-06-01,400.0
INV22712,S4324,C14702,PM,2024-06-01,1000.0
INV22740,S4329,C14713,PM,2024-06-01,750.0
INV70164,S_NEW_S4543,C15401,PM,2024-06-01,1000.0
INV24082,S4584,C15538,BM,2024-06-01,400.0
INV24344,S4637,C15701,PM,2024-06-01,860.0
INV24408,S4655,C15764,PM,2024-06-01,1000.0
INV24456,S4663,C15798,BM,2024-06-01,400.0
INV2441,S492,C1603,PM,2024-06-01,1000.0
INV24802,S4736,C16034,PM,2024-06-01,1000.0
INV25245,S4814,C16288,PM,2024-06-01,1000.0
INV25973,S4962,C16783,PM,2024-06-01,1000.0
INV70910,S_NEW_S4993,C16897,PY,2024-06-01,10000.0
INV26569,S5079,C17148,PM,2024-06-01,1000.0
INV71364,S_NEW_S5316,C17962,PM,2024-06-01,1000.0
INV27702,S5324,C17981,BM,2024-06-01,400.0
INV2843,S555,C1825,BM,2024-06-01,400.0
INV2849,S556,C1829,BM,2024-06-01,400.0
INV28527,S5448,C18369,PM,2024-06-01,1000.0
INV3052,S592,C1938,PM,2024-06-01,1000.0
INV31789,S6095,C20449,PM,2024-06-01,1000.0
INV31930,S6121,C20534,BM,2024-06-01,400.0
INV32863,S6278,C21057,BM,2024-06-01,360.0
INV33818,S6464,C21720,PM,2024-06-01,1000.0
INV33952,S6488,C21778,BM,2024-06-01,400.0
INV73574,S_NEW_S6490,C21782,PM,2024-06-01,1000.0
INV34164,S6530,C21922,BM,2024-06-01,400.0
INV34347,S6571,C22057,PM,2024-06-01,920.0
INV34755,S6651,C22294,BM,2024-06-01,360.0
INV35443,S6795,C22772,BM,2024-06-01,400.0
INV289,S62,C228,BM,2024-06-01,400.0
INV36769,S7041,C23557,PM,2024-06-01,1000.0
INV36933,S7075,C23649,BM,2024-06-01,388.0
INV74580,S_NEW_S7083,C23674,PM,2024-06-01,1000.0
INV37449,S7174,C24024,BM,2024-06-01,400.0
INV74870,S_NEW_S7232,C24190,PM,2024-06-01,1000.0
INV37807,S7242,C24204,PM,2024-06-01,1000.0
INV38158,S7307,C24443,BM,2024-06-01,400.0
INV38362,S7345,C24541,PM,2024-06-01,800.0
INV75133,S_NEW_S7359,C24573,PY,2024-06-01,10000.0
INV38669,S7402,C24717,BM,2024-06-01,400.0
INV39045,S7477,C24950,BM,2024-06-01,312.0
INV362,S73,C254,BM,2024-06-01,400.0
INV40010,S7672,C25590,BM,2024-06-01,400.0
INV40166,S7697,C25674,PM,2024-06-01,1000.0
INV62892,S_NEW_S777,C2583,PY,2024-06-01,10000.0
INV40429,S7757,C25875,PM,2024-06-01,1000.0
INV40562,S7779,C25929,PM,2024-06-01,1000.0
INV75961,S_NEW_S7781,C25933,PY,2024-06-01,10000.0
INV40605,S7789,C25949,BM,2024-06-01,400.0
INV40812,S7831,C26118,BM,2024-06-01,360.0
INV40975,S7867,C26249,BM,2024-06-01,400.0
INV41048,S7876,C26287,PM,2024-06-01,1000.0
INV4093,S798,C2645,BM,2024-06-01,400.0
INV41581,S7984,C26642,PM,2024-06-01,1000.0
INV42090,S8103,C27062,BM,2024-06-01,400.0
INV43057,S8286,C27692,BM,2024-06-01,400.0
INV43634,S8399,C28070,BM,2024-06-01,400.0
INV43938,S8461,C28290,PM,2024-06-01,980.0
INV4510,S878,C2899,PM,2024-06-01,1000.0
INV45300,S8739,C29159,PM,2024-06-01,1000.0
INV46172,S8914,C29764,BM,2024-06-01,400.0
INV46226,S8924,C29796,BM,2024-06-01,360.0
INV4658,S904,C3010,BM,2024-06-01,400.0
INV49598,S9586,C31931,BM,2024-06-01,400.0
INV49733,S9612,C32021,BM,2024-06-01,400.0
INV49913,S9648,C32125,PM,2024-06-01,1000.0
INV50003,S9663,C32171,BM,2024-06-01,400.0
INV79296,S_NEW_S9689,C32258,PY,2024-06-01,10000.0
INV79321,S_NEW_S9702,C32295,PM,2024-06-01,1000.0
INV50331,S9744,C32444,BM,2024-06-01,400.0
INV50435,S9756,C32491,PM,2024-06-01,1000.0
INV50455,S9760,C32504,BM,2024-06-01,400.0
INV50862,S9832,C32731,PM,2024-06-01,1000.0
INV51522,S9964,C33129,PM,2024-06-01,1000.0
INV5067,S995,C3326,PM,2024-06-01,1000.0
INV51773,S10015,C33292,PM,2024-06-01,1000.0
INV52467,S10161,C33787,PM,2024-06-01,1000.0
INV53042,S10268,C34176,BM,2024-06-01,400.0
INV5234,S1031,C3445,PM,2024-06-01,1000.0
INV53567,S10368,C34519,PM,2024-06-01,1000.0
INV53581,S10370,C34521,BM,2024-06-01,372.0
INV54512,S10564,C35206,BM,2024-06-01,400.0
INV55335,S10742,C35864,BM,2024-06-01,400.0
INV55593,S10795,C36065,BM,2024-06-01,400.0
INV55738,S10817,C36119,PM,2024-06-01,1000.0
INV55818,S10831,C36156,PM,2024-06-01,1000.0
INV55868,S10844,C36193,BM,2024-06-01,400.0
INV56026,S10872,C36308,PM,2024-06-01,1000.0
INV499,S108,C364,PM,2024-06-01,1000.0
INV56754,S11012,C36780,PM,2024-06-01,1000.0
INV56842,S11035,C36895,BM,2024-06-01,400.0
INV57126,S11089,C37092,BM,2024-06-01,400.0
INV81492,S_NEW_S11102,C37133,PM,2024-06-01,1000.0
INV57761,S11203,C37494,PM,2024-06-01,1000.0
INV57974,S11250,C37608,PM,2024-06-01,1000.0
INV58281,S11313,C37806,BM,2024-06-01,400.0
INV63588,S_NEW_S1141,C3815,PM,2024-06-01,1000.0
INV58875,S11432,C38189,BM,2024-06-01,400.0
INV58921,S11443,C38231,PM,2024-06-01,1000.0
INV60225,S11719,C39111,BM,2024-06-01,400.0
INV60325,S11741,C39194,BM,2024-06-01,400.0
INV60709,S11816,C39464,BM,2024-06-01,360.0
INV60939,S11856,C39583,PM,2024-06-01,1000.0
INV61235,S11903,C39712,BM,2024-06-01,400.0
INV61395,S11945,C39862,BM,2024-06-01,400.0
INV61537,S11979,C39991,PM,2024-06-01,1000.0
INV63960,S_NEW_S1365,C4609,PY,2024-06-01,10000.0
INV7200,S1395,C4718,PM,2024-06-01,1000.0
INV7627,S1485,C5049,PM,2024-06-01,1000.0
INV8442,S1650,C5523,BM,2024-06-01,360.0
INV64740,S_NEW_S1766,C5908,PY,2024-06-01,10000.0
INV9744,S1907,C6398,BM,2024-06-01,400.0
INV9810,S1919,C6443,PM,2024-06-01,1000.0
INV922,S197,C671,BM,2024-06-01,400.0
INV11206,S2173,C7392,BM,2024-06-01,360.0
INV11386,S2204,C7492,BM,2024-06-01,400.0
INV12214,S2379,C8047,BM,2024-06-01,400.0
INV12443,S2417,C8183,PM,2024-06-01,1000.0
INV12853,S2489,C8414,BM,2024-06-01,360.0
INV12988,S2514,C8520,BM,2024-06-01,400.0
INV66314,S_NEW_S2549,C8664,PM,2024-06-01,1000.0
INV1245,S256,C880,BM,2024-06-01,400.0
INV14029,S2730,C9273,BM,2024-06-01,400.0
INV66662,S_NEW_S2759,C9351,PY,2024-06-01,10000.0
INV14330,S2783,C9432,PM,2024-06-01,830.0
INV14502,S2808,C9497,BM,2024-06-01,400.0
INV116,S31,C97,PM,2024-06-01,1000.0
INV15463,S2990,C10138,PM,2024-06-02,1000.0
INV15846,S3061,C10368,PM,2024-06-02,1000.0
INV15928,S3077,C10442,PM,2024-06-02,1000.0
INV15964,S3082,C10459,BM,2024-06-02,400.0
INV16334,S3150,C10674,BM,2024-06-02,400.0
INV67452,S_NEW_S3187,C10801,PY,2024-06-02,10000.0
INV16766,S3231,C10950,BM,2024-06-02,400.0
INV17445,S3341,C11346,BM,2024-06-02,400.0
INV17518,S3355,C11399,PM,2024-06-02,1000.0
INV1727,S345,C1152,BM,2024-06-02,400.0
INV17757,S3402,C11528,BM,2024-06-02,384.0
INV18117,S3451,C11658,PM,2024-06-02,1000.0
INV18230,S3478,C11766,BM,2024-06-02,400.0
INV18343,S3496,C11827,PM,2024-06-02,1000.0
INV18578,S3540,C11971,PM,2024-06-02,900.0
INV1949,S387,C1279,BM,2024-06-02,400.0
INV20182,S3855,C13144,BM,2024-06-02,384.0
INV20332,S3886,C13242,PM,2024-06-02,1000.0
INV20397,S3899,C13280,PM,2024-06-02,1000.0
INV20672,S3950,C13487,BM,2024-06-02,400.0
INV20713,S3955,C13493,BM,2024-06-02,400.0
INV2209,S436,C1404,PM,2024-06-02,1000.0
INV22218,S4248,C14452,BM,2024-06-02,400.0
INV69516,S_NEW_S4260,C14497,PY,2024-06-02,10000.0
INV23286,S4417,C14989,PM,2024-06-02,1000.0
INV23560,S4481,C15192,PM,2024-06-02,980.0
INV23599,S4489,C15227,PM,2024-06-02,1000.0
INV2376,S471,C1528,BM,2024-06-02,360.0
INV23963,S4563,C15472,BM,2024-06-02,400.0
INV24244,S4611,C15615,PM,2024-06-02,1000.0
INV24550,S4686,C15869,PM,2024-06-02,1000.0
INV2486,S498,C1625,PM,2024-06-02,1000.0
INV25657,S4899,C16563,BM,2024-06-02,364.0
INV25803,S4925,C16661,PM,2024-06-02,1000.0
INV26044,S4981,C16841,BM,2024-06-02,400.0
INV26764,S5124,C17330,PM,2024-06-02,1000.0
INV28599,S5460,C18398,PM,2024-06-02,1000.0
INV29535,S5635,C18923,BM,2024-06-02,360.0
INV29594,S5650,C18959,BM,2024-06-02,400.0
INV72253,S_NEW_S5758,C19319,PY,2024-06-02,10000.0
INV30363,S5797,C19438,BM,2024-06-02,360.0
INV30769,S5881,C19732,BM,2024-06-02,360.0
INV30787,S5885,C19742,PM,2024-06-02,1000.0
INV30875,S5905,C19807,BM,2024-06-02,400.0
INV30954,S5917,C19843,BM,2024-06-02,400.0
INV31230,S5968,C20013,BM,2024-06-02,400.0
INV32657,S6244,C20942,BM,2024-06-02,340.0
INV33696,S6445,C21659,BM,2024-06-02,400.0
INV34049,S6512,C21877,PM,2024-06-02,880.0
INV3421,S667,C2211,BM,2024-06-02,400.0
INV34428,S6586,C22110,PM,2024-06-02,1000.0
INV35360,S6775,C22698,BM,2024-06-02,384.0
INV35453,S6797,C22776,PM,2024-06-02,1000.0
INV35613,S6824,C22869,BM,2024-06-02,400.0
INV36017,S6891,C23072,PM,2024-06-02,750.0
INV74258,S_NEW_S6933,C23196,PY,2024-06-02,10000.0
INV74329,S_NEW_S6962,C23274,PM,2024-06-02,1000.0
INV74461,S_NEW_S7031,C23519,PM,2024-06-02,1000.0
INV37049,S7101,C23728,BM,2024-06-02,400.0
INV37073,S7103,C23739,PM,2024-06-02,1000.0
INV37537,S7192,C24076,PM,2024-06-02,1000.0
INV37779,S7237,C24195,PM,2024-06-02,1000.0
INV38385,S7347,C24545,BM,2024-06-02,400.0
INV75553,S_NEW_S7536,C25119,PY,2024-06-02,10000.0
INV3942,S771,C2565,PM,2024-06-02,750.0
INV75984,S_NEW_S7802,C25997,PM,2024-06-02,1000.0
INV40733,S7813,C26031,BM,2024-06-02,400.0
INV62941,S_NEW_S800,C2654,PM,2024-06-02,1000.0
INV41729,S8014,C26752,BM,2024-06-02,396.0
INV41826,S8041,C26842,BM,2024-06-02,400.0
INV42874,S8255,C27562,PM,2024-06-02,1000.0
INV43251,S8327,C27838,BM,2024-06-02,400.0
INV43313,S8339,C27878,BM,2024-06-02,400.0
INV43405,S8356,C27931,BM,2024-06-02,400.0
INV43950,S8462,C28291,PM,2024-06-02,1000.0
INV45110,S8703,C29024,PM,2024-06-02,1000.0
INV45255,S8729,C29126,PM,2024-06-02,1000.0
INV4552,S884,C2924,BM,2024-06-02,400.0
INV45855,S8846,C29550,BM,2024-06-02,372.0
INV46082,S8899,C29707,BM,2024-06-02,400.0
INV46294,S8937,C29833,BM,2024-06-02,388.0
INV46307,S8939,C29845,BM,2024-06-02,400.0
INV46810,S9037,C30175,PM,2024-06-02,1000.0
INV46928,S9058,C30238,BM,2024-06-02,400.0
INV47780,S9237,C30793,PM,2024-06-02,1000.0
INV47802,S9239,C30799,PM,2024-06-02,1000.0
INV63157,S_NEW_S947,C3150,PM,2024-06-02,1000.0
INV49320,S9543,C31803,PM,2024-06-02,1000.0
INV50204,S9712,C32329,PM,2024-06-02,1000.0
INV50804,S9822,C32701,PM,2024-06-02,1000.0
INV50838,S9830,C32726,BM,2024-06-02,400.0
INV50993,S9856,C32820,BM,2024-06-02,400.0
INV51053,S9868,C32851,BM,2024-06-02,400.0
INV51138,S9888,C32911,PM,2024-06-02,1000.0
INV51273,S9919,C32997,PM,2024-06-02,800.0
INV51725,S10009,C33274,BM,2024-06-02,400.0
INV79836,S_NEW_S10019,C33308,PM,2024-06-02,1000.0
INV53272,S10305,C34307,PM,2024-06-02,1000.0
INV53333,S10320,C34348,PM,2024-06-02,1000.0
INV53794,S10421,C34724,BM,2024-06-02,400.0
INV54219,S10512,C35012,PM,2024-06-02,980.0
INV54660,S10593,C35281,PM,2024-06-02,1000.0
INV54684,S10595,C35288,BM,2024-06-02,400.0
INV54873,S10635,C35457,BM,2024-06-02,400.0
INV56250,S10919,C36453,BM,2024-06-02,400.0
INV56676,S10991,C36726,BM,2024-06-02,400.0
INV57141,S11092,C37100,PM,2024-06-02,1000.0
INV5660,S1117,C3728,PM,2024-06-02,1000.0
INV5681,S1124,C3766,BM,2024-06-02,400.0
INV58090,S11277,C37684,PM,2024-06-02,1000.0
INV58126,S11288,C37720,BM,2024-06-02,400.0
INV58138,S11289,C37726,PM,2024-06-02,1000.0
INV58554,S11361,C37949,BM,2024-06-02,400.0
INV58772,S11410,C38108,PM,2024-06-02,1000.0
INV58902,S11439,C38214,BM,2024-06-02,400.0
INV82129,S_NEW_S11475,C38341,PY,2024-06-02,10000.0
INV59667,S11590,C38663,BM,2024-06-02,400.0
INV60118,S11698,C39040,PM,2024-06-02,1000.0
INV60495,S11778,C39326,PM,2024-06-02,1000.0
INV6604,S1293,C4334,BM,2024-06-02,400.0
INV586,S134,C441,BM,2024-06-02,384.0
INV7041,S1372,C4635,BM,2024-06-02,360.0
INV7394,S1433,C4844,PM,2024-06-02,970.0
INV7749,S1504,C5114,PM,2024-06-02,1000.0
INV7911,S1540,C5211,PM,2024-06-02,810.0
INV8000,S1559,C5258,BM,2024-06-02,400.0
INV8307,S1620,C5432,BM,2024-06-02,400.0
INV64705,S_NEW_S1739,C5807,PM,2024-06-02,1000.0
INV10417,S2038,C6903,PM,2024-06-02,1000.0
INV10685,S2083,C7041,PM,2024-06-02,1000.0
INV10946,S2129,C7224,PM,2024-06-02,1000.0
INV11092,S2156,C7321,PM,2024-06-02,1000.0
INV12663,S2457,C8303,BM,2024-06-02,400.0
INV1158,S238,C831,BM,2024-06-02,400.0
INV66480,S_NEW_S2628,C8940,PY,2024-06-02,10000.0
INV13721,S2661,C9048,BM,2024-06-02,388.0
INV14627,S2835,C9582,BM,2024-06-02,400.0
INV14789,S2866,C9698,PM,2024-06-02,1000.0
INV66924,S_NEW_S2900,C9805,PY,2024-06-02,10000.0
INV15382,S2978,C10101,PM,2024-06-03,1000.0
INV15581,S3013,C10221,PM,2024-06-03,1000.0
INV129,S33,C103,PM,2024-06-03,1000.0
INV1485,S305,C1042,PM,2024-06-03,1000.0
INV16663,S3210,C10869,PM,2024-06-03,1000.0
INV17241,S3312,C11252,PM,2024-06-03,1000.0
INV17462,S3345,C11364,BM,2024-06-03,400.0
INV17489,S3351,C11381,PM,2024-06-03,1000.0
INV17892,S3421,C11572,PM,2024-06-03,1000.0
INV18288,S3486,C11790,PM,2024-06-03,1000.0
INV18519,S3532,C11947,PM,2024-06-03,860.0
INV18727,S3572,C12078,PM,2024-06-03,1000.0
INV18869,S3599,C12190,BM,2024-06-03,400.0
INV19121,S3646,C12346,BM,2024-06-03,400.0
INV19419,S3711,C12587,BM,2024-06-03,400.0
INV19667,S3753,C12738,BM,2024-06-03,400.0
INV2071,S407,C1331,PM,2024-06-03,910.0
INV2115,S418,C1363,BM,2024-06-03,400.0
INV21005,S4010,C13671,PM,2024-06-03,1000.0
INV21126,S4033,C13775,BM,2024-06-03,400.0
INV21217,S4046,C13818,BM,2024-06-03,360.0
INV21571,S4114,C14043,BM,2024-06-03,400.0
INV21736,S4143,C14150,BM,2024-06-03,400.0
INV2255,S446,C1431,BM,2024-06-03,400.0
INV22467,S4287,C14581,BM,2024-06-03,400.0
INV22549,S4298,C14622,PM,2024-06-03,1000.0
INV22582,S4305,C14635,PM,2024-06-03,940.0
INV22978,S4371,C14847,BM,2024-06-03,400.0
INV23003,S4375,C14858,PM,2024-06-03,1000.0
INV23211,S4405,C14942,BM,2024-06-03,400.0
INV23866,S4544,C15404,PM,2024-06-03,930.0
INV24738,S4724,C15981,BM,2024-06-03,400.0
INV25107,S4791,C16229,PM,2024-06-03,830.0
INV25300,S4827,C16326,BM,2024-06-03,400.0
INV25469,S4859,C16438,BM,2024-06-03,360.0
INV25523,S4868,C16475,BM,2024-06-03,400.0
INV25910,S4948,C16734,BM,2024-06-03,400.0
INV26607,S5092,C17190,BM,2024-06-03,400.0
INV27715,S5327,C17994,BM,2024-06-03,400.0
INV27869,S5347,C18056,PM,2024-06-03,1000.0
INV28138,S5391,C18211,PM,2024-06-03,1000.0
INV29670,S5664,C19011,PM,2024-06-03,1000.0
INV30219,S5767,C19347,PM,2024-06-03,1000.0
INV30538,S5828,C19572,BM,2024-06-03,400.0
INV31623,S6056,C20319,BM,2024-06-03,400.0
INV72876,S_NEW_S6103,C20482,PY,2024-06-03,10000.0
INV31905,S6114,C20508,PM,2024-06-03,1000.0
INV32202,S6161,C20673,PM,2024-06-03,1000.0
INV32213,S6162,C20679,PM,2024-06-03,1000.0
INV33020,S6311,C21187,BM,2024-06-03,400.0
INV33104,S6326,C21226,BM,2024-06-03,400.0
INV3271,S640,C2125,PM,2024-06-03,1000.0
INV33154,S6335,C21252,BM,2024-06-03,360.0
INV33499,S6404,C21481,PM,2024-06-03,1000.0
INV33650,S6436,C21624,BM,2024-06-03,400.0
INV33866,S6471,C21731,BM,2024-06-03,400.0
INV34196,S6538,C21942,BM,2024-06-03,400.0
INV34781,S6658,C22319,BM,2024-06-03,360.0
INV36508,S6996,C23399,PM,2024-06-03,1000.0
INV36722,S7032,C23521,BM,2024-06-03,400.0
INV37694,S7225,C24171,BM,2024-06-03,400.0
INV38067,S7290,C24384,PM,2024-06-03,1000.0
INV75159,S_NEW_S7366,C24584,PM,2024-06-03,1000.0
INV39668,S7601,C25346,BM,2024-06-03,400.0
INV40329,S7731,C25794,BM,2024-06-03,360.0
INV40527,S7774,C25914,BM,2024-06-03,400.0
INV40655,S7799,C25985,PM,2024-06-03,1000.0
INV40839,S7839,C26144,BM,2024-06-03,360.0
INV41332,S7926,C26475,BM,2024-06-03,360.0
INV41887,S8050,C26877,PM,2024-06-03,1000.0
INV42007,S8077,C26970,BM,2024-06-03,360.0
INV42902,S8260,C27584,BM,2024-06-03,400.0
INV43136,S8298,C27735,PM,2024-06-03,750.0
INV44677,S8614,C28724,BM,2024-06-03,400.0
INV45236,S8725,C29109,PM,2024-06-03,1000.0
INV45657,S8818,C29442,BM,2024-06-03,360.0
INV45716,S8828,C29494,PM,2024-06-03,1000.0
INV45778,S8836,C29529,BM,2024-06-03,400.0
INV45805,S8840,C29537,BM,2024-06-03,360.0
INV46162,S8911,C29745,BM,2024-06-03,360.0
INV436,S88,C302,BM,2024-06-03,400.0
INV77940,S_NEW_S9052,C30224,PM,2024-06-03,1000.0
INV47187,S9111,C30412,BM,2024-06-03,400.0
INV47448,S9168,C30578,BM,2024-06-03,400.0
INV47532,S9181,C30621,BM,2024-06-03,400.0
INV47579,S9192,C30661,PM,2024-06-03,1000.0
INV47996,S9279,C30965,BM,2024-06-03,360.0
INV48104,S9315,C31085,PM,2024-06-03,1000.0
INV4754,S933,C3109,BM,2024-06-03,400.0
INV4794,S940,C3127,BM,2024-06-03,400.0
INV78818,S_NEW_S9433,C31442,PY,2024-06-03,10000.0
INV49064,S9499,C31684,BM,2024-06-03,400.0
INV49278,S9534,C31783,PM,2024-06-03,790.0
INV79034,S_NEW_S9540,C31799,PM,2024-06-03,1000.0
INV50890,S9837,C32751,PM,2024-06-03,750.0
INV50941,S9844,C32780,PM,2024-06-03,1000.0
INV51163,S9892,C32922,BM,2024-06-03,400.0
INV51484,S9958,C33115,BM,2024-06-03,400.0
INV53020,S10265,C34165,BM,2024-06-03,360.0
INV54075,S10485,C34941,BM,2024-06-03,400.0
INV5355,S1055,C3546,BM,2024-06-03,360.0
INV80893,S_NEW_S10784,C36032,PM,2024-06-03,1000.0
INV56100,S10887,C36367,BM,2024-06-03,400.0
INV56157,S10901,C36398,PM,2024-06-03,1000.0
INV56649,S10987,C36705,BM,2024-06-03,360.0
INV57042,S11069,C37022,BM,2024-06-03,400.0
INV58410,S11338,C37886,BM,2024-06-03,400.0
INV59082,S11472,C38337,BM,2024-06-03,400.0
INV60066,S11693,C39019,BM,2024-06-03,400.0
INV60352,S11750,C39225,PM,2024-06-03,1000.0
INV60520,S11783,C39354,PM,2024-06-03,1000.0
INV6013,S1190,C3999,PM,2024-06-03,1000.0
INV6426,S1267,C4274,PM,2024-06-03,1000.0
INV7232,S1400,C4734,PM,2024-06-03,1000.0
INV7406,S1435,C4857,BM,2024-06-03,400.0
INV7793,S1517,C5153,BM,2024-06-03,400.0
INV8292,S1616,C5407,BM,2024-06-03,400.0
INV8701,S1699,C5660,BM,2024-06-03,400.0
INV8970,S1749,C5840,PM,2024-06-03,1000.0
INV9797,S1914,C6419,PM,2024-06-03,1000.0
INV9928,S1942,C6528,PM,2024-06-03,970.0
INV10025,S1964,C6611,PM,2024-06-03,1000.0
INV10215,S1995,C6725,PM,2024-06-03,1000.0
INV10307,S2014,C6836,BM,2024-06-03,400.0
INV967,S202,C691,PM,2024-06-03,1000.0
INV11703,S2265,C7679,BM,2024-06-03,400.0
INV11938,S2313,C7835,BM,2024-06-03,400.0
INV12033,S2336,C7914,BM,2024-06-03,400.0
INV12698,S2462,C8323,PM,2024-06-03,1000.0
INV13497,S2611,C8864,BM,2024-06-03,400.0
INV13709,S2659,C9045,BM,2024-06-03,400.0
INV1353,S280,C937,PM,2024-06-03,1000.0
INV14375,S2789,C9454,PM,2024-06-03,1000.0
INV14442,S2799,C9480,BM,2024-06-03,360.0
INV67045,S_NEW_S2955,C10025,PM,2024-06-04,1000.0
INV15277,S2957,C10033,BM,2024-06-04,400.0
INV67152,S_NEW_S3020,C10239,PY,2024-06-04,10000.0
INV15724,S3035,C10291,BM,2024-06-04,400.0
INV15743,S3041,C10328,BM,2024-06-04,360.0
INV16105,S3108,C10531,BM,2024-06-04,400.0
INV16175,S3117,C10561,BM,2024-06-04,316.0
INV16221,S3127,C10602,PM,2024-06-04,920.0
INV16321,S3147,C10665,BM,2024-06-04,400.0
INV16479,S3175,C10761,BM,2024-06-04,400.0
INV17082,S3290,C11164,PM,2024-06-04,1000.0
INV17115,S3294,C11170,BM,2024-06-04,400.0
INV17283,S3318,C11271,PM,2024-06-04,1000.0
INV17410,S3337,C11329,PM,2024-06-04,1000.0
INV17775,S3405,C11539,BM,2024-06-04,400.0
INV18212,S3475,C11762,BM,2024-06-04,400.0
INV19083,S3638,C12320,BM,2024-06-04,396.0
INV19592,S3742,C12698,PM,2024-06-04,1000.0
INV170,S40,C127,PM,2024-06-04,750.0
INV19868,S3801,C12936,PM,2024-06-04,1000.0
INV19966,S3817,C13003,BM,2024-06-04,364.0
INV20235,S3864,C13169,PM,2024-06-04,1000.0
INV20659,S3947,C13481,BM,2024-06-04,400.0
INV20924,S3998,C13636,PM,2024-06-04,1000.0
INV69265,S_NEW_S4111,C14031,PM,2024-06-04,1000.0
INV21728,S4142,C14149,PM,2024-06-04,1000.0
INV21854,S4168,C14218,BM,2024-06-04,400.0
INV23420,S4454,C15110,BM,2024-06-04,400.0
INV23761,S4521,C15326,BM,2024-06-04,360.0
INV23809,S4529,C15356,BM,2024-06-04,400.0
INV24096,S4587,C15544,PM,2024-06-04,1000.0
INV70515,S_NEW_S4732,C16016,PY,2024-06-04,10000.0
INV70620,S_NEW_S4783,C16197,PY,2024-06-04,10000.0
INV25645,S4898,C16560,PM,2024-06-04,1000.0
INV26851,S5143,C17386,PM,2024-06-04,1000.0
INV62401,S_NEW_S537,C1768,PM,2024-06-04,1000.0
INV2750,S538,C1770,BM,2024-06-04,400.0
INV2765,S541,C1777,PM,2024-06-04,1000.0
INV27624,S5310,C17943,BM,2024-06-04,400.0
INV27966,S5361,C18113,PM,2024-06-04,1000.0
INV28117,S5387,C18200,PM,2024-06-04,750.0
INV28757,S5496,C18498,PM,2024-06-04,1000.0
INV28770,S5497,C18499,BM,2024-06-04,400.0
INV28800,S5508,C18530,BM,2024-06-04,400.0
INV29035,S5554,C18672,BM,2024-06-04,400.0
INV29229,S5589,C18776,BM,2024-06-04,400.0
INV71965,S_NEW_S5637,C18932,PY,2024-06-04,10000.0
INV29558,S5642,C18941,PM,2024-06-04,1000.0
INV72145,S_NEW_S5714,C19196,PY,2024-06-04,10000.0
INV30374,S5798,C19442,BM,2024-06-04,400.0
INV30489,S5819,C19545,BM,2024-06-04,360.0
INV30699,S5869,C19698,BM,2024-06-04,360.0
INV31046,S5932,C19899,PM,2024-06-04,1000.0
INV31820,S6099,C20458,BM,2024-06-04,400.0
INV31897,S6113,C20507,PM,2024-06-04,1000.0
INV32049,S6135,C20574,PM,2024-06-04,1000.0
INV32279,S6175,C20721,PM,2024-06-04,1000.0
INV32394,S6195,C20783,BM,2024-06-04,400.0
INV73238,S_NEW_S6284,C21070,PY,2024-06-04,10000.0
INV33422,S6386,C21415,PM,2024-06-04,1000.0
INV3320,S647,C2149,PM,2024-06-04,750.0
INV33716,S6449,C21675,PM,2024-06-04,1000.0
INV33789,S6458,C21708,BM,2024-06-04,400.0
INV33941,S6487,C21777,PM,2024-06-04,1000.0
INV3455,S672,C2235,BM,2024-06-04,360.0
INV34894,S6680,C22380,PM,2024-06-04,1000.0
INV34902,S6681,C22381,PM,2024-06-04,1000.0
INV35040,S6713,C22497,PM,2024-06-04,1000.0
INV3494,S682,C2263,PM,2024-06-04,1000.0
