subscription_id,contract_id,customer_id,plan_id,billing_type,subscription_start_date,subscription_status
S8810,CT8810,C29399,PY,Yearly,2024-02-03,Active
S8811,CT8811,C29400,PY,Yearly,2024-02-02,Active
S8812,CT8812,C29401,PM,Monthly,2024-01-05,Active
S8813,CT8813,C29403,PM,Monthly,2024-02-07,Active
S8814,CT8814,C29409,BM,Monthly,2024-01-26,Active
S8815,CT8815,C29410,BM,Monthly,2024-02-14,Active
S8816,CT8816,C29425,BY,Yearly,2024-02-24,Active
S8817,CT8817,C29436,BY,Yearly,2024-01-27,Active
S8818,CT8818,C29442,BM,Monthly,2024-02-02,Active
S8819,CT8819,C29445,PM,Monthly,2024-01-12,Active
S8820,CT8820,C29447,PY,Yearly,2024-01-29,Active
S8821,CT8821,C29458,BY,Yearly,2024-01-07,Active
S8822,CT8822,C29460,PM,Monthly,2024-02-15,Active
S8823,CT8823,C29462,PM,Monthly,2024-02-06,Active
S8824,CT8824,C29464,BM,Monthly,2024-02-20,Active
S8825,CT8825,C29469,BY,Yearly,2024-01-07,Active
S8826,CT8826,C29470,BY,Yearly,2024-02-03,Active
S8827,CT8827,C29476,PM,Monthly,2024-01-24,Active
S8828,CT8828,C29494,PM,Monthly,2024-02-02,Active
S8829,CT8829,C29507,PY,Yearly,2024-02-04,Active
S8830,CT8830,C29511,PM,Monthly,2024-01-12,Active
S8831,CT8831,C29518,BM,Monthly,2024-01-12,Active
S8832,CT8832,C29519,BY,Yearly,2024-02-25,Active
S8833,CT8833,C29521,BY,Yearly,2024-03-01,Active
S8834,CT8834,C29523,BM,Monthly,2024-01-12,Active
S8835,CT8835,C29525,PM,Monthly,2024-01-18,Active
S8836,CT8836,C29529,BM,Monthly,2024-03-01,Active
S8837,CT8837,C29532,BY,Yearly,2024-01-31,Active
S8838,CT8838,C29534,PM,Monthly,2024-01-29,Active
S8839,CT8839,C29535,PY,Yearly,2024-02-05,Active
S8840,CT8840,C29537,BM,Monthly,2024-02-03,Active
S8841,CT8841,C29538,PM,Monthly,2024-03-03,Active
S8842,CT8842,C29539,PM,Monthly,2024-01-05,Active
S8843,CT8843,C29541,BY,Yearly,2024-01-30,Active
S8844,CT8844,C29543,PM,Monthly,2024-01-19,Active
S8845,CT8845,C29548,PY,Yearly,2024-03-02,Active
S8846,CT8846,C29550,BM,Monthly,2024-01-29,Active
S8847,CT8847,C29551,PM,Monthly,2024-01-21,Active
S8848,CT8848,C29553,PY,Yearly,2024-02-09,Active
S8849,CT8849,C29555,BY,Yearly,2024-02-14,Active
S8850,CT8850,C29556,BM,Monthly,2024-02-06,Active
S8851,CT8851,C29557,BY,Yearly,2024-02-19,Active
S8852,CT8852,C29560,BM,Monthly,2024-02-29,Active
S8853,CT8853,C29566,BM,Monthly,2024-02-27,Active
S8854,CT8854,C29569,BY,Yearly,2024-02-16,Active
S8855,CT8855,C29570,PM,Monthly,2024-02-13,Active
S8856,CT8856,C29571,BM,Monthly,2024-02-27,Active
S8857,CT8857,C29577,PM,Monthly,2024-01-14,Active
S8858,CT8858,C29584,PY,Yearly,2024-02-24,Active
S8859,CT8859,C29589,BY,Yearly,2024-02-09,Active
S8860,CT8860,C29590,BY,Yearly,2024-01-17,Active
S8861,CT8861,C29591,PY,Yearly,2024-01-18,Active
S8862,CT8862,C29593,BY,Yearly,2024-01-15,Active
S8863,CT8863,C29594,BM,Monthly,2024-01-20,Active
S8864,CT8864,C29597,BY,Yearly,2024-01-12,Active
S8865,CT8865,C29599,BY,Yearly,2024-02-04,Active
S8866,CT8866,C29600,BY,Yearly,2024-03-01,Active
S8867,CT8867,C29607,PY,Yearly,2024-03-01,Active
S8868,CT8868,C29608,PY,Yearly,2024-01-11,Active
S8869,CT8869,C29619,PY,Yearly,2024-01-19,Active
S8870,CT8870,C29626,BY,Yearly,2024-01-16,Active
S8871,CT8871,C29629,PY,Yearly,2024-01-18,Active
S8872,CT8872,C29630,BM,Monthly,2024-01-26,Active
S8873,CT8873,C29631,BY,Yearly,2024-01-27,Active
S8874,CT8874,C29633,PY,Yearly,2024-01-06,Active
S8875,CT8875,C29637,BY,Yearly,2024-02-18,Active
S8876,CT8876,C29639,PY,Yearly,2024-03-02,Active
S8877,CT8877,C29640,PY,Yearly,2024-01-22,Active
S8878,CT8878,C29641,PY,Yearly,2024-02-24,Active
S8879,CT8879,C29643,PY,Yearly,2024-02-13,Active
S8880,CT8880,C29644,PY,Yearly,2024-02-23,Active
S8881,CT8881,C29649,PY,Yearly,2024-01-16,Active
S8882,CT8882,C29651,PY,Yearly,2024-02-14,Active
S8883,CT8883,C29655,PM,Monthly,2024-03-02,Active
S8884,CT8884,C29659,BM,Monthly,2024-01-28,Active
S8885,CT8885,C29663,PM,Monthly,2024-02-04,Active
S8886,CT8886,C29669,BM,Monthly,2024-01-23,Active
S8887,CT8887,C29673,BY,Yearly,2024-03-02,Active
S8888,CT8888,C29674,BY,Yearly,2024-02-06,Active
S8889,CT8889,C29676,BY,Yearly,2024-01-04,Active
S8890,CT8890,C29688,BM,Monthly,2024-03-03,Active
S8891,CT8891,C29689,PM,Monthly,2024-02-28,Active
S8892,CT8892,C29691,PM,Monthly,2024-01-25,Active
S8893,CT8893,C29693,BM,Monthly,2024-01-04,Active
S8894,CT8894,C29697,BY,Yearly,2024-01-10,Active
S8895,CT8895,C29700,PY,Yearly,2024-02-12,Active
S8896,CT8896,C29702,BM,Monthly,2024-02-12,Active
S8897,CT8897,C29704,PY,Yearly,2024-02-05,Active
S8898,CT8898,C29705,PM,Monthly,2024-01-23,Active
S8899,CT8899,C29707,BM,Monthly,2024-01-29,Active
S8900,CT8900,C29709,PM,Monthly,2024-03-02,Active
S8901,CT8901,C29714,BM,Monthly,2024-02-23,Active
S8902,CT8902,C29715,PM,Monthly,2024-02-17,Active
S8903,CT8903,C29719,BY,Yearly,2024-02-29,Active
S8904,CT8904,C29726,BM,Monthly,2024-01-31,Active
S8905,CT8905,C29727,BM,Monthly,2024-01-28,Active
S8906,CT8906,C29729,PM,Monthly,2024-02-06,Active
S8907,CT8907,C29731,PY,Yearly,2024-02-14,Active
S8908,CT8908,C29734,BM,Monthly,2024-02-22,Active
S8909,CT8909,C29741,PY,Yearly,2024-02-03,Active
S8910,CT8910,C29742,BM,Monthly,2024-01-06,Active
S8911,CT8911,C29745,BM,Monthly,2024-03-03,Active
S8912,CT8912,C29755,BY,Yearly,2024-02-19,Active
S8913,CT8913,C29759,PY,Yearly,2024-01-22,Active
S8914,CT8914,C29764,BM,Monthly,2024-02-28,Active
S8915,CT8915,C29765,PY,Yearly,2024-02-13,Active
S8916,CT8916,C29767,BM,Monthly,2024-02-18,Active
S8917,CT8917,C29773,PY,Yearly,2024-01-14,Active
S8918,CT8918,C29775,PY,Yearly,2024-02-29,Active
S8919,CT8919,C29784,PY,Yearly,2024-01-11,Active
S8920,CT8920,C29787,BM,Monthly,2024-01-26,Active
S8921,CT8921,C29788,PY,Yearly,2024-01-25,Active
S8922,CT8922,C29791,PY,Yearly,2024-02-05,Active
S8923,CT8923,C29795,PM,Monthly,2024-02-26,Active
S8924,CT8924,C29796,BM,Monthly,2024-02-28,Active
S8925,CT8925,C29797,BM,Monthly,2024-02-03,Active
S8926,CT8926,C29798,PY,Yearly,2024-01-23,Active
S8927,CT8927,C29803,BM,Monthly,2024-01-25,Active
S8928,CT8928,C29810,PY,Yearly,2024-02-05,Active
S8929,CT8929,C29813,PY,Yearly,2024-02-24,Active
S8930,CT8930,C29817,PM,Monthly,2024-01-12,Active
S8931,CT8931,C29818,BM,Monthly,2024-02-24,Active
S8932,CT8932,C29819,PY,Yearly,2024-02-23,Active
S8933,CT8933,C29821,PY,Yearly,2024-01-19,Active
S8934,CT8934,C29825,BY,Yearly,2024-01-15,Active
S8935,CT8935,C29829,PM,Monthly,2024-02-20,Active
S8936,CT8936,C29830,PY,Yearly,2024-01-29,Active
S8937,CT8937,C29833,BM,Monthly,2024-02-29,Active
S8938,CT8938,C29836,PY,Yearly,2024-01-11,Active
S8939,CT8939,C29845,BM,Monthly,2024-03-01,Active
S8940,CT8940,C29851,BM,Monthly,2024-01-07,Active
S8941,CT8941,C29852,BM,Monthly,2024-02-04,Active
S8942,CT8942,C29855,PM,Monthly,2024-02-05,Active
S8943,CT8943,C29860,BY,Yearly,2024-01-23,Active
S8944,CT8944,C29863,BM,Monthly,2024-02-07,Active
S8945,CT8945,C29868,PM,Monthly,2024-01-30,Active
S8946,CT8946,C29874,PY,Yearly,2024-01-19,Active
S8947,CT8947,C29879,PY,Yearly,2024-02-15,Active
S8948,CT8948,C29882,BY,Yearly,2024-01-05,Active
S8949,CT8949,C29886,PY,Yearly,2024-02-15,Active
S8950,CT8950,C29888,PY,Yearly,2024-02-15,Active
S8951,CT8951,C29898,BY,Yearly,2024-01-30,Active
S8952,CT8952,C29899,BM,Monthly,2024-01-15,Active
S8953,CT8953,C29903,BM,Monthly,2024-01-28,Active
S8954,CT8954,C29908,PY,Yearly,2024-01-12,Active
S8955,CT8955,C29910,PM,Monthly,2024-03-02,Active
S8956,CT8956,C29911,PY,Yearly,2024-02-09,Active
S8957,CT8957,C29913,BM,Monthly,2024-02-08,Active
S8958,CT8958,C29915,BY,Yearly,2024-01-11,Active
S8959,CT8959,C29916,PM,Monthly,2024-02-03,Active
S8960,CT8960,C29921,PY,Yearly,2024-01-29,Active
S8961,CT8961,C29925,BY,Yearly,2024-02-20,Active
S8962,CT8962,C29927,PY,Yearly,2024-02-14,Active
S8963,CT8963,C29930,BM,Monthly,2024-02-12,Active
S8964,CT8964,C29933,BY,Yearly,2024-02-06,Active
S8965,CT8965,C29934,BY,Yearly,2024-02-20,Active
S8966,CT8966,C29937,BY,Yearly,2024-01-09,Active
S8967,CT8967,C29944,BM,Monthly,2024-01-10,Active
S8968,CT8968,C29946,PY,Yearly,2024-01-18,Active
S8969,CT8969,C29947,PY,Yearly,2024-02-24,Active
S8970,CT8970,C29949,PM,Monthly,2024-01-13,Active
S8971,CT8971,C29952,PM,Monthly,2024-02-15,Active
S8972,CT8972,C29954,PY,Yearly,2024-02-24,Active
S8973,CT8973,C29963,BM,Monthly,2024-02-14,Active
S8974,CT8974,C29964,PM,Monthly,2024-02-02,Active
S8975,CT8975,C29966,PM,Monthly,2024-01-10,Active
S8976,CT8976,C29969,BM,Monthly,2024-01-24,Active
S8977,CT8977,C29978,PY,Yearly,2024-01-24,Active
S8978,CT8978,C29982,BY,Yearly,2024-02-15,Active
S8979,CT8979,C29984,PY,Yearly,2024-01-29,Active
S8980,CT8980,C29986,BM,Monthly,2024-02-14,Active
S8981,CT8981,C29992,PM,Monthly,2024-01-14,Active
S8982,CT8982,C29994,PM,Monthly,2024-01-06,Active
S8983,CT8983,C29995,PY,Yearly,2024-01-22,Active
S8984,CT8984,C29997,PM,Monthly,2024-02-10,Active
S8985,CT8985,C29998,PM,Monthly,2024-01-09,Active
S8986,CT8986,C30001,PY,Yearly,2024-01-03,Active
S8987,CT8987,C30002,PM,Monthly,2024-01-29,Active
S8988,CT8988,C30004,PY,Yearly,2024-01-25,Active
S8989,CT8989,C30006,PY,Yearly,2024-01-09,Active
S8990,CT8990,C30019,BM,Monthly,2024-01-05,Active
S8991,CT8991,C30022,BY,Yearly,2024-02-19,Active
S8992,CT8992,C30023,BY,Yearly,2024-01-22,Active
S8993,CT8993,C30025,BY,Yearly,2024-03-01,Active
S8994,CT8994,C30028,BY,Yearly,2024-02-06,Active
S8995,CT8995,C30031,BM,Monthly,2024-01-07,Active
S8996,CT8996,C30032,PY,Yearly,2024-01-18,Active
S8997,CT8997,C30042,PY,Yearly,2024-02-11,Active
S8998,CT8998,C30048,PM,Monthly,2024-02-16,Active
S8999,CT8999,C30051,PY,Yearly,2024-01-14,Active
S9000,CT9000,C30054,PM,Monthly,2024-02-11,Active
S9001,CT9001,C30060,BM,Monthly,2024-02-02,Active
S9002,CT9002,C30061,BM,Monthly,2024-01-18,Active
S9003,CT9003,C30066,BY,Yearly,2024-02-22,Active
S9004,CT9004,C30068,PM,Monthly,2024-02-12,Active
S9005,CT9005,C30079,BY,Yearly,2024-02-24,Active
S9006,CT9006,C30084,BY,Yearly,2024-02-28,Active
S9007,CT9007,C30085,BM,Monthly,2024-02-05,Active
S9008,CT9008,C30090,BY,Yearly,2024-01-31,Active
S9009,CT9009,C30091,BM,Monthly,2024-02-01,Active
S9010,CT9010,C30094,PM,Monthly,2024-01-22,Active
S9011,CT9011,C30097,PY,Yearly,2024-01-11,Active
S9012,CT9012,C30101,BY,Yearly,2024-01-16,Active
S9013,CT9013,C30102,PY,Yearly,2024-01-14,Active
S9014,CT9014,C30103,BY,Yearly,2024-02-07,Active
S9015,CT9015,C30106,BY,Yearly,2024-02-08,Active
S9016,CT9016,C30107,PM,Monthly,2024-02-21,Active
S9017,CT9017,C30111,PM,Monthly,2024-02-12,Active
S9018,CT9018,C30114,PY,Yearly,2024-02-18,Active
S9019,CT9019,C30116,BY,Yearly,2024-02-07,Active
S9020,CT9020,C30118,PM,Monthly,2024-02-03,Active
S9021,CT9021,C30123,BY,Yearly,2024-02-25,Active
S9022,CT9022,C30126,BM,Monthly,2024-02-20,Active
S9023,CT9023,C30128,PY,Yearly,2024-02-04,Active
S9024,CT9024,C30129,PM,Monthly,2024-02-11,Active
S9025,CT9025,C30132,PY,Yearly,2024-02-11,Active
S9026,CT9026,C30134,BM,Monthly,2024-01-10,Active
S9027,CT9027,C30138,BM,Monthly,2024-02-17,Active
S9028,CT9028,C30140,BY,Yearly,2024-02-04,Active
S9029,CT9029,C30144,BM,Monthly,2024-01-12,Active
S9030,CT9030,C30152,BY,Yearly,2024-01-19,Active
S9031,CT9031,C30153,PY,Yearly,2024-02-26,Active
S9032,CT9032,C30154,PM,Monthly,2024-02-16,Active
S9033,CT9033,C30155,PY,Yearly,2024-01-27,Active
S9034,CT9034,C30157,PY,Yearly,2024-01-24,Active
S9035,CT9035,C30169,PY,Yearly,2024-02-19,Active
S9036,CT9036,C30171,PM,Monthly,2024-02-26,Active
S9037,CT9037,C30175,PM,Monthly,2024-01-31,Active
S9038,CT9038,C30176,BY,Yearly,2024-01-21,Active
S9039,CT9039,C30179,PY,Yearly,2024-02-17,Active
S9040,CT9040,C30180,PM,Monthly,2024-01-28,Active
S9041,CT9041,C30183,BY,Yearly,2024-01-08,Active
S9042,CT9042,C30187,PM,Monthly,2024-01-26,Active
S9043,CT9043,C30188,BM,Monthly,2024-01-25,Active
S9044,CT9044,C30190,PY,Yearly,2024-02-02,Active
S9045,CT9045,C30193,PY,Yearly,2024-02-20,Active
S9046,CT9046,C30205,BM,Monthly,2024-01-18,Active
S9047,CT9047,C30207,PM,Monthly,2024-02-25,Active
S9048,CT9048,C30209,BM,Monthly,2024-02-07,Active
S9049,CT9049,C30213,PM,Monthly,2024-02-05,Active
S9050,CT9050,C30215,PY,Yearly,2024-01-17,Active
S9051,CT9051,C30219,PM,Monthly,2024-01-16,Active
S9052,CT9052,C30224,BM,Monthly,2024-01-03,Active
S9053,CT9053,C30226,PY,Yearly,2024-01-15,Active
S9054,CT9054,C30228,PM,Monthly,2024-02-11,Active
S9055,CT9055,C30230,BM,Monthly,2024-02-24,Active
S9056,CT9056,C30235,PM,Monthly,2024-02-18,Active
S9057,CT9057,C30236,PM,Monthly,2024-01-17,Active
S9058,CT9058,C30238,BM,Monthly,2024-02-29,Active
S9059,CT9059,C30242,PM,Monthly,2024-01-22,Active
S9060,CT9060,C30243,PM,Monthly,2024-01-28,Active
S9061,CT9061,C30245,PY,Yearly,2024-01-06,Active
S9062,CT9062,C30257,BY,Yearly,2024-03-02,Active
S9063,CT9063,C30259,PY,Yearly,2024-01-30,Active
S9064,CT9064,C30266,PM,Monthly,2024-02-25,Active
S9065,CT9065,C30268,BY,Yearly,2024-01-19,Active
S9066,CT9066,C30271,BM,Monthly,2024-02-05,Active
S9067,CT9067,C30274,BY,Yearly,2024-01-29,Active
S9068,CT9068,C30275,PY,Yearly,2024-01-09,Active
S9069,CT9069,C30276,BY,Yearly,2024-03-01,Active
S9070,CT9070,C30277,PM,Monthly,2024-02-16,Active
S9071,CT9071,C30282,BM,Monthly,2024-02-15,Active
S9072,CT9072,C30283,PY,Yearly,2024-02-22,Active
S9073,CT9073,C30290,PY,Yearly,2024-01-25,Active
S9074,CT9074,C30291,PY,Yearly,2024-01-27,Active
S9075,CT9075,C30292,BM,Monthly,2024-02-15,Active
S9076,CT9076,C30296,BY,Yearly,2024-02-03,Active
S9077,CT9077,C30304,PM,Monthly,2024-01-08,Active
S9078,CT9078,C30305,BM,Monthly,2024-01-18,Active
S9079,CT9079,C30306,BM,Monthly,2024-01-25,Active
S9080,CT9080,C30310,BM,Monthly,2024-01-05,Active
S9081,CT9081,C30311,BY,Yearly,2024-03-02,Active
S9082,CT9082,C30313,BM,Monthly,2024-01-03,Active
S9083,CT9083,C30318,BM,Monthly,2024-01-10,Active
S9084,CT9084,C30321,BY,Yearly,2024-03-04,Active
S9085,CT9085,C30327,PM,Monthly,2024-02-07,Active
S9086,CT9086,C30328,BM,Monthly,2024-02-28,Active
S9087,CT9087,C30331,BM,Monthly,2024-02-09,Active
S9088,CT9088,C30351,BY,Yearly,2024-02-21,Active
S9089,CT9089,C30352,PM,Monthly,2024-01-06,Active
S9090,CT9090,C30355,PY,Yearly,2024-01-31,Active
S9091,CT9091,C30358,BY,Yearly,2024-01-10,Active
S9092,CT9092,C30366,BY,Yearly,2024-01-28,Active
S9093,CT9093,C30367,PY,Yearly,2024-01-17,Active
S9094,CT9094,C30369,BM,Monthly,2024-02-21,Active
S9095,CT9095,C30371,PM,Monthly,2024-01-07,Active
S9096,CT9096,C30373,BY,Yearly,2024-02-18,Active
S9097,CT9097,C30379,BY,Yearly,2024-01-14,Active
S9098,CT9098,C30381,BY,Yearly,2024-02-15,Active
S9099,CT9099,C30384,PY,Yearly,2024-01-19,Active
S9100,CT9100,C30387,PM,Monthly,2024-01-15,Active
S9101,CT9101,C30388,BY,Yearly,2024-01-07,Active
S9102,CT9102,C30394,PY,Yearly,2024-01-20,Active
S9103,CT9103,C30395,PY,Yearly,2024-01-08,Active
S9104,CT9104,C30396,BM,Monthly,2024-02-05,Active
S9105,CT9105,C30401,PY,Yearly,2024-01-25,Active
S9106,CT9106,C30403,PY,Yearly,2024-02-05,Active
S9107,CT9107,C30405,BY,Yearly,2024-02-15,Active
S9108,CT9108,C30406,BY,Yearly,2024-02-10,Active
S9109,CT9109,C30409,BY,Yearly,2024-01-21,Active
S9110,CT9110,C30410,PY,Yearly,2024-02-23,Active
S9111,CT9111,C30412,BM,Monthly,2024-01-31,Active
S9112,CT9112,C30418,BM,Monthly,2024-02-18,Active
S9113,CT9113,C30423,PY,Yearly,2024-01-14,Active
S9114,CT9114,C30424,PY,Yearly,2024-02-13,Active
S9115,CT9115,C30426,BM,Monthly,2024-01-04,Active
S9116,CT9116,C30437,PY,Yearly,2024-02-18,Active
S9117,CT9117,C30438,PM,Monthly,2024-02-29,Active
S9118,CT9118,C30444,BM,Monthly,2024-01-15,Active
S9119,CT9119,C30445,BY,Yearly,2024-01-28,Active
S9120,CT9120,C30449,PY,Yearly,2024-02-05,Active
S9121,CT9121,C30454,PM,Monthly,2024-01-25,Active
S9122,CT9122,C30455,PM,Monthly,2024-02-04,Active
S9123,CT9123,C30459,BY,Yearly,2024-02-21,Active
S9124,CT9124,C30460,BY,Yearly,2024-02-02,Active
S9125,CT9125,C30462,BY,Yearly,2024-02-16,Active
S9126,CT9126,C30463,PY,Yearly,2024-01-26,Active
S9127,CT9127,C30467,BY,Yearly,2024-01-08,Active
S9128,CT9128,C30475,BM,Monthly,2024-01-17,Active
S9129,CT9129,C30478,PY,Yearly,2024-02-22,Active
S9130,CT9130,C30482,BY,Yearly,2024-01-22,Active
S9131,CT9131,C30483,PM,Monthly,2024-02-13,Active
S9132,CT9132,C30484,PM,Monthly,2024-02-09,Active
S9133,CT9133,C30488,BY,Yearly,2024-01-05,Active
S9134,CT9134,C30491,BY,Yearly,2024-01-07,Active
S9135,CT9135,C30492,BM,Monthly,2024-02-22,Active
S9136,CT9136,C30493,PY,Yearly,2024-02-10,Active
S9137,CT9137,C30498,BY,Yearly,2024-02-15,Active
S9138,CT9138,C30505,BY,Yearly,2024-01-08,Active
S9139,CT9139,C30506,BM,Monthly,2024-01-16,Active
S9140,CT9140,C30507,BM,Monthly,2024-01-11,Active
S9141,CT9141,C30514,BY,Yearly,2024-02-05,Active
S9142,CT9142,C30518,PM,Monthly,2024-02-06,Active
S9143,CT9143,C30519,BY,Yearly,2024-02-24,Active
S9144,CT9144,C30527,PM,Monthly,2024-01-14,Active
S9145,CT9145,C30532,BM,Monthly,2024-02-15,Active
S9146,CT9146,C30541,PM,Monthly,2024-01-20,Active
S9147,CT9147,C30542,PY,Yearly,2024-02-04,Active
S9148,CT9148,C30543,BY,Yearly,2024-02-24,Active
S9149,CT9149,C30544,PM,Monthly,2024-02-05,Active
S9150,CT9150,C30545,BY,Yearly,2024-01-21,Active
S9151,CT9151,C30546,BY,Yearly,2024-02-01,Active
S9152,CT9152,C30547,PM,Monthly,2024-01-12,Active
S9153,CT9153,C30548,PM,Monthly,2024-01-29,Active
S9154,CT9154,C30550,PY,Yearly,2024-01-04,Active
S9155,CT9155,C30552,BM,Monthly,2024-02-21,Active
S9156,CT9156,C30553,PY,Yearly,2024-03-03,Active
S9157,CT9157,C30554,PM,Monthly,2024-02-23,Active
S9158,CT9158,C30556,PY,Yearly,2024-01-29,Active
S9159,CT9159,C30559,PM,Monthly,2024-01-27,Active
S9160,CT9160,C30560,BM,Monthly,2024-02-15,Active
S9161,CT9161,C30562,PM,Monthly,2024-01-25,Active
S9162,CT9162,C30565,BY,Yearly,2024-02-12,Active
S9163,CT9163,C30566,BY,Yearly,2024-01-16,Active
S9164,CT9164,C30568,BM,Monthly,2024-02-14,Active
S9165,CT9165,C30569,PM,Monthly,2024-02-19,Active
S9166,CT9166,C30573,BM,Monthly,2024-02-02,Active
S9167,CT9167,C30576,PY,Yearly,2024-01-29,Active
S9168,CT9168,C30578,BM,Monthly,2024-02-01,Active
S9169,CT9169,C30582,BM,Monthly,2024-02-06,Active
S9170,CT9170,C30583,PM,Monthly,2024-02-04,Active
S9171,CT9171,C30584,PM,Monthly,2024-03-02,Active
S9172,CT9172,C30587,BY,Yearly,2024-01-08,Active
S9173,CT9173,C30590,BY,Yearly,2024-02-28,Active
S9174,CT9174,C30591,PY,Yearly,2024-02-04,Active
S9175,CT9175,C30600,BY,Yearly,2024-02-27,Active
S9176,CT9176,C30608,BM,Monthly,2024-01-16,Active
S9177,CT9177,C30609,BM,Monthly,2024-02-15,Active
S9178,CT9178,C30613,BM,Monthly,2024-01-30,Active
S9179,CT9179,C30616,PM,Monthly,2024-02-07,Active
S9180,CT9180,C30617,PY,Yearly,2024-01-22,Active
S9181,CT9181,C30621,BM,Monthly,2024-01-31,Active
S9182,CT9182,C30629,BM,Monthly,2024-02-22,Active
S9183,CT9183,C30631,BM,Monthly,2024-02-22,Active
S9184,CT9184,C30638,BY,Yearly,2024-01-14,Active
S9185,CT9185,C30640,PY,Yearly,2024-01-30,Active
S9186,CT9186,C30641,BY,Yearly,2024-02-27,Active
S9187,CT9187,C30647,BY,Yearly,2024-01-05,Active
S9188,CT9188,C30652,PY,Yearly,2024-02-20,Active
S9189,CT9189,C30655,BM,Monthly,2024-02-11,Active
S9190,CT9190,C30657,BM,Monthly,2024-02-26,Active
S9191,CT9191,C30659,BY,Yearly,2024-01-08,Active
S9192,CT9192,C30661,PM,Monthly,2024-02-02,Active
S9193,CT9193,C30665,BM,Monthly,2024-02-03,Active
S9194,CT9194,C30672,BM,Monthly,2024-02-29,Active
S9195,CT9195,C30675,BM,Monthly,2024-01-23,Active
S9196,CT9196,C30677,BY,Yearly,2024-02-14,Active
S9197,CT9197,C30679,PY,Yearly,2024-02-21,Active
S9198,CT9198,C30685,BY,Yearly,2024-01-22,Active
S9199,CT9199,C30687,BY,Yearly,2024-01-16,Active
S9200,CT9200,C30688,PM,Monthly,2024-01-21,Active
S9201,CT9201,C30690,BM,Monthly,2024-02-01,Active
S9202,CT9202,C30691,PY,Yearly,2024-01-22,Active
S9203,CT9203,C30703,PM,Monthly,2024-02-22,Active
S9204,CT9204,C30707,PY,Yearly,2024-02-02,Active
S9205,CT9205,C30710,PM,Monthly,2024-01-22,Active
S9206,CT9206,C30715,BY,Yearly,2024-02-16,Active
S9207,CT9207,C30720,BY,Yearly,2024-01-22,Active
S9208,CT9208,C30721,PY,Yearly,2024-01-30,Active
S9209,CT9209,C30722,BY,Yearly,2024-01-22,Active
S9210,CT9210,C30723,PY,Yearly,2024-01-09,Active
S9211,CT9211,C30724,PY,Yearly,2024-01-24,Active
S9212,CT9212,C30725,BM,Monthly,2024-02-06,Active
S9213,CT9213,C30729,PY,Yearly,2024-02-23,Active
S9214,CT9214,C30733,PM,Monthly,2024-02-08,Active
S9215,CT9215,C30735,PM,Monthly,2024-01-23,Active
S9216,CT9216,C30738,BY,Yearly,2024-02-05,Active
S9217,CT9217,C30742,BY,Yearly,2024-02-24,Active
S9218,CT9218,C30748,BM,Monthly,2024-02-26,Active
S9219,CT9219,C30749,BY,Yearly,2024-02-05,Active
S9220,CT9220,C30750,PY,Yearly,2024-02-05,Active
S9221,CT9221,C30756,PM,Monthly,2024-02-07,Active
S9222,CT9222,C30757,BY,Yearly,2024-01-19,Active
S9223,CT9223,C30759,PY,Yearly,2024-02-19,Active
S9224,CT9224,C30761,BM,Monthly,2024-02-13,Active
S9225,CT9225,C30769,BY,Yearly,2024-02-28,Active
S9226,CT9226,C30770,PM,Monthly,2024-02-04,Active
S9227,CT9227,C30774,BM,Monthly,2024-02-29,Active
S9228,CT9228,C30777,PY,Yearly,2024-01-07,Active
S9229,CT9229,C30778,PY,Yearly,2024-01-21,Active
S9230,CT9230,C30781,BM,Monthly,2024-02-07,Active
S9231,CT9231,C30784,BM,Monthly,2024-02-26,Active
S9232,CT9232,C30785,BM,Monthly,2024-02-12,Active
S9233,CT9233,C30786,PY,Yearly,2024-02-23,Active
S9234,CT9234,C30789,BY,Yearly,2024-02-05,Active
S9235,CT9235,C30790,PY,Yearly,2024-02-25,Active
S9236,CT9236,C30791,BM,Monthly,2024-02-24,Active
S9237,CT9237,C30793,PM,Monthly,2024-01-31,Active
S9238,CT9238,C30794,PM,Monthly,2024-01-14,Active
S9239,CT9239,C30799,PM,Monthly,2024-01-02,Active
S9240,CT9240,C30802,BY,Yearly,2024-02-17,Active
S9241,CT9241,C30804,PM,Monthly,2024-01-27,Active
S9242,CT9242,C30813,BY,Yearly,2024-03-01,Active
S9243,CT9243,C30821,BY,Yearly,2024-01-29,Active
S9244,CT9244,C30826,BY,Yearly,2024-02-12,Active
S9245,CT9245,C30834,BY,Yearly,2024-01-12,Active
S9246,CT9246,C30835,PY,Yearly,2024-01-31,Active
S9247,CT9247,C30841,PM,Monthly,2024-02-26,Active
S9248,CT9248,C30844,BM,Monthly,2024-01-10,Active
S9249,CT9249,C30849,PY,Yearly,2024-01-24,Active
S9250,CT9250,C30853,PY,Yearly,2024-02-29,Active
S9251,CT9251,C30859,PY,Yearly,2024-02-08,Active
S9252,CT9252,C30860,PM,Monthly,2024-02-08,Active
S9253,CT9253,C30861,BM,Monthly,2024-02-22,Active
S9254,CT9254,C30868,BM,Monthly,2024-02-03,Active
S9255,CT9255,C30874,BY,Yearly,2024-02-07,Active
S9256,CT9256,C30877,PY,Yearly,2024-01-19,Active
S9257,CT9257,C30885,PY,Yearly,2024-02-07,Active
S9258,CT9258,C30900,BY,Yearly,2024-02-15,Active
S9259,CT9259,C30905,BM,Monthly,2024-01-09,Active
