payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_status
PAY54608,INV1579,C1096,2024-10-15,1000.0,Paid
PAY54609,INV1692,C1138,2024-10-10,400.0,Paid
PAY54610,INV1874,C1221,2024-10-17,400.0,Paid
PAY54611,INV19382,C12556,2024-10-17,400.0,Paid
PAY54612,INV68655,C12847,2024-10-13,10000.0,Paid
PAY54613,INV68742,C13067,2024-10-11,1000.0,Paid
PAY54614,INV20149,C13122,2024-10-25,159.16,Partial
PAY54615,INV68886,C13278,2024-10-13,10000.0,Paid
PAY54616,INV20918,C13635,2024-10-12,1000.0,Paid
PAY54617,INV21140,C13776,2024-11-01,400.0,Late
PAY54618,INV69351,C14166,2024-10-14,1000.0,Paid
PAY54619,INV21927,C14271,2024-10-14,1000.0,Paid
PAY54620,INV22559,C14629,,0.0,Failed
PAY54621,INV22627,C14653,2024-10-15,1000.0,Paid
PAY54622,INV22893,C14806,2024-10-20,549.75,Partial
PAY54623,INV23191,C14932,2024-10-11,1000.0,Paid
PAY54624,INV69930,C15088,2024-10-12,1000.0,Paid
PAY54625,INV70059,C15279,2024-10-12,10000.0,Paid
PAY54626,INV70216,C15474,2024-10-25,10000.0,Late
PAY54627,INV24720,C15957,2024-10-20,231.75,Partial
PAY54628,INV24818,C16036,2024-10-29,625.26,Partial
PAY54629,INV25076,C16215,2024-10-16,1000.0,Paid
PAY54630,INV70694,C16443,2024-10-19,10000.0,Paid
PAY54631,INV25639,C16557,2024-10-14,400.0,Paid
PAY54632,INV25897,C16731,2024-10-17,1000.0,Paid
PAY54633,INV26727,C17290,2024-10-16,400.0,Paid
PAY54634,INV26753,C17298,2024-10-15,119.98,Partial
PAY54635,INV71035,C17326,2024-10-15,1000.0,Paid
PAY54636,INV27273,C17688,2024-10-19,400.0,Paid
PAY54637,INV71271,C17838,2024-10-14,1000.0,Paid
PAY54638,INV71404,C18028,2024-10-15,1000.0,Paid
PAY54639,INV27884,C18068,2024-10-12,400.0,Paid
PAY54640,INV71545,C18253,2024-10-10,10000.0,Paid
PAY54641,INV71701,C18563,2024-10-17,10000.0,Paid
PAY54642,INV29082,C18697,2024-10-13,400.0,Paid
PAY54643,INV29206,C18764,,0.0,Failed
PAY54644,INV29373,C18849,2024-10-26,277.23,Partial
PAY54645,INV71935,C18910,2024-10-11,1000.0,Paid
PAY54646,INV29529,C18921,2024-10-18,1000.0,Paid
PAY54647,INV72043,C19010,2024-11-03,10000.0,Late
PAY54648,INV72052,C19034,2024-10-11,1000.0,Paid
PAY54649,INV30138,C19291,2024-10-14,400.0,Paid
PAY54650,INV3043,C1933,2024-11-01,400.0,Late
PAY54651,INV30241,C19352,2024-11-04,400.0,Late
PAY54652,INV72592,C19873,2024-10-17,10000.0,Paid
PAY54653,INV72654,C20066,2024-10-10,10000.0,Paid
PAY54654,INV31352,C20142,,0.0,Failed
PAY54655,INV72770,C20360,2024-10-24,10000.0,Late
PAY54656,INV72785,C20395,2024-10-11,1000.0,Paid
PAY54657,INV73119,C20815,2024-10-12,10000.0,Paid
PAY54658,INV32595,C20911,2024-11-01,1000.0,Late
PAY54659,INV32753,C20978,2024-10-15,285.75,Partial
PAY54660,INV33134,C21244,2024-10-13,1000.0,Paid
PAY54661,INV33317,C21362,2024-10-16,400.0,Paid
PAY54662,INV73554,C21748,2024-10-14,10000.0,Paid
PAY54663,INV33934,C21776,2024-10-16,400.0,Paid
PAY54664,INV73566,C21781,2024-10-12,1000.0,Paid
PAY54665,INV3412,C2196,2024-11-08,940.0,Late
PAY54666,INV34474,C22133,2024-10-15,364.0,Paid
PAY54667,INV73766,C22260,2024-10-13,1000.0,Paid
PAY54668,INV73890,C22405,2024-11-01,10000.0,Late
PAY54669,INV73902,C22476,2024-10-12,10000.0,Paid
PAY54670,INV73913,C22482,2024-10-28,10000.0,Late
PAY54671,INV35494,C22787,2024-10-11,400.0,Paid
PAY54672,INV74322,C23256,,0.0,Failed
PAY54673,INV74370,C23307,2024-10-25,10000.0,Late
PAY54674,INV37203,C23840,2024-10-19,1000.0,Paid
PAY54675,INV37918,C24292,2024-10-24,133.11,Partial
PAY54676,INV38011,C24354,2024-10-15,940.0,Paid
PAY54677,INV38895,C24891,2024-10-14,1000.0,Paid
PAY54678,INV39551,C25231,2024-11-08,400.0,Late
PAY54679,INV39600,C25255,2024-10-30,400.0,Late
PAY54680,INV75675,C25296,2024-10-24,321.68,Partial
PAY54681,INV39938,C25554,2024-10-14,1000.0,Paid
PAY54682,INV39991,C25583,2024-10-10,400.0,Paid
PAY54683,INV40728,C26029,2024-10-18,400.0,Paid
PAY54684,INV76009,C26219,2024-10-16,1000.0,Paid
PAY54685,INV40931,C26221,2024-10-11,400.0,Paid
PAY54686,INV41083,C26322,2024-10-10,1000.0,Paid
PAY54687,INV76104,C26554,2024-10-13,10000.0,Paid
PAY54688,INV76181,C26636,2024-10-18,1000.0,Paid
PAY54689,INV41858,C26853,2024-10-14,400.0,Paid
PAY54690,INV42227,C27174,2024-10-11,400.0,Paid
PAY54691,INV42672,C27463,2024-10-28,400.0,Late
PAY54692,INV42692,C27470,2024-10-30,910.0,Late
PAY54693,INV42919,C27609,2024-10-13,1000.0,Paid
PAY54694,INV43172,C27771,2024-10-19,1000.0,Paid
PAY54695,INV43241,C27828,2024-10-16,400.0,Paid
PAY54696,INV43822,C28198,2024-10-12,400.0,Paid
PAY54697,INV43923,C28281,2024-11-02,1000.0,Late
PAY54698,INV44201,C28451,2024-10-14,400.0,Paid
PAY54699,INV76969,C28545,2024-10-17,1000.0,Paid
PAY54700,INV44628,C28694,2024-10-13,1000.0,Paid
PAY54701,INV77439,C29250,2024-10-11,10000.0,Paid
PAY54702,INV45878,C29556,2024-10-15,400.0,Paid
PAY54703,INV46562,C29994,2024-10-18,400.0,Paid
PAY54704,INV77821,C30031,2024-10-11,1000.0,Paid
PAY54705,INV78030,C30327,2024-10-11,10000.0,Paid
PAY54706,INV78627,C31227,2024-10-13,1000.0,Paid
PAY54707,INV48671,C31425,2024-10-10,400.0,Paid
PAY54708,INV49180,C31743,2024-10-16,1000.0,Paid
PAY54709,INV49459,C31865,2024-10-14,400.0,Paid
PAY54710,INV4890,C3198,2024-10-10,400.0,Paid
PAY54711,INV79204,C32011,2024-10-19,1000.0,Paid
PAY54712,INV49854,C32071,2024-10-18,400.0,Paid
PAY54713,INV79406,C32436,2024-10-10,10000.0,Paid
PAY54714,INV50816,C32714,2024-10-16,400.0,Paid
PAY54715,INV51946,C33407,2024-10-13,360.0,Paid
PAY54716,INV79946,C33633,2024-10-16,1000.0,Paid
PAY54717,INV52237,C33639,2024-10-13,1000.0,Paid
PAY54718,INV52544,C33807,2024-10-18,1000.0,Paid
PAY54719,INV80163,C34329,2024-10-16,1000.0,Paid
PAY54720,INV53345,C34361,,0.0,Failed
PAY54721,INV53498,C34459,2024-10-14,400.0,Paid
PAY54722,INV63389,C3458,2024-10-15,1000.0,Paid
PAY54723,INV53807,C34726,2024-10-15,400.0,Paid
PAY54724,INV53881,C34785,2024-11-08,400.0,Late
PAY54725,INV5283,C3486,2024-10-27,400.0,Late
PAY54726,INV54342,C35099,2024-10-28,400.0,Late
PAY54727,INV54703,C35307,2024-10-15,538.48,Partial
PAY54728,INV5383,C3552,2024-10-18,400.0,Paid
PAY54729,INV55346,C35868,2024-10-13,1000.0,Paid
PAY54730,INV80981,C36200,2024-11-01,1000.0,Late
PAY54731,INV80992,C36210,2024-10-20,10000.0,Late
PAY54732,INV81073,C36393,2024-10-12,1000.0,Paid
PAY54733,INV56178,C36421,2024-10-19,400.0,Paid
PAY54734,INV5544,C3651,2024-10-13,1000.0,Paid
PAY54735,INV56420,C36565,2024-10-10,400.0,Paid
PAY54736,INV81389,C36889,2024-10-16,1000.0,Paid
PAY54737,INV56864,C36918,2024-10-18,1000.0,Paid
PAY54738,INV57209,C37146,2024-10-11,1000.0,Paid
PAY54739,INV81540,C37218,,0.0,Failed
PAY54740,INV57488,C37323,2024-10-17,1000.0,Paid
PAY54741,INV57898,C37578,2024-10-18,356.0,Paid
PAY54742,INV58043,C37660,2024-10-10,400.0,Paid
PAY54743,INV59156,C38378,2024-10-15,146.3,Partial
PAY54744,INV59603,C38629,2024-10-25,400.0,Late
PAY54745,INV82398,C38808,2024-10-22,1000.0,Late
PAY54746,INV60025,C38940,2024-10-20,400.0,Late
PAY54747,INV60631,C39399,2024-10-27,363.4,Partial
PAY54748,INV60822,C39520,2024-10-15,400.0,Paid
PAY54749,INV61146,C39683,2024-10-17,930.0,Paid
PAY54750,INV63672,C3977,2024-10-19,1000.0,Paid
PAY54751,INV82866,C39824,2024-10-23,1000.0,Late
PAY54752,INV7172,C4698,2024-10-12,400.0,Paid
PAY54753,INV61747,C489,2024-10-17,1000.0,Paid
PAY54754,INV64109,C4929,2024-10-13,10000.0,Paid
PAY54755,INV689,C511,2024-10-17,400.0,Paid
PAY54756,INV8144,C5347,2024-10-24,860.0,Late
PAY54757,INV64503,C5514,2024-10-22,504.9,Partial
PAY54758,INV8616,C5623,2024-10-14,400.0,Paid
PAY54759,INV9191,C6006,2024-10-14,1000.0,Paid
PAY54760,INV64986,C6260,2024-10-15,10000.0,Paid
PAY54761,INV64997,C6261,2024-10-15,10000.0,Paid
PAY54762,INV65137,C6554,2024-10-13,1000.0,Paid
PAY54763,INV10349,C6856,2024-11-01,400.0,Late
PAY54764,INV10776,C7126,2024-10-17,400.0,Paid
PAY54765,INV11406,C7500,2024-11-03,1000.0,Late
PAY54766,INV1107,C770,2024-10-15,400.0,Paid
PAY54767,INV65967,C7980,2024-10-14,1000.0,Paid
PAY54768,INV66014,C8042,2024-11-05,10000.0,Late
PAY54769,INV1199,C853,,0.0,Failed
PAY54770,INV61960,C859,2024-10-17,10000.0,Paid
PAY54771,INV13818,C9132,2024-10-15,1000.0,Paid
PAY54772,INV1344,C925,2024-10-10,400.0,Paid
PAY54773,INV66627,C9269,2024-10-13,10000.0,Paid
PAY54774,INV14732,C9661,,0.0,Failed
PAY54775,INV66938,C9825,2024-10-12,1000.0,Paid
PAY54776,INV1440,C996,2024-10-18,400.0,Paid
PAY54777,INV15839,C10367,2024-10-13,1000.0,Paid
PAY54778,INV16869,C11027,2024-10-11,400.0,Paid
PAY54779,INV17256,C11255,2024-10-11,400.0,Paid
PAY54780,INV17324,C11293,2024-10-16,400.0,Paid
PAY54781,INV17543,C11404,2024-10-13,1000.0,Paid
PAY54782,INV68045,C11747,2024-10-17,1000.0,Paid
PAY54783,INV18265,C11777,2024-10-18,392.0,Paid
PAY54784,INV19048,C12290,2024-10-23,1000.0,Late
PAY54785,INV19178,C12384,2024-10-17,1000.0,Paid
PAY54786,INV19949,C13000,2024-10-17,166.66,Partial
PAY54787,INV20348,C13243,2024-10-12,400.0,Paid
PAY54788,INV2052,C1328,2024-10-20,400.0,Paid
PAY54789,INV68954,C13474,,0.0,Failed
PAY54790,INV2157,C1376,2024-10-11,400.0,Paid
PAY54791,INV21446,C13936,2024-11-07,376.0,Late
PAY54792,INV21495,C13966,,0.0,Failed
PAY54793,INV69389,C14252,2024-10-19,1000.0,Paid
PAY54794,INV69570,C14537,2024-11-01,10000.0,Late
PAY54795,INV22813,C14764,2024-11-09,400.0,Late
PAY54796,INV69702,C14766,2024-10-27,1000.0,Late
PAY54797,INV69804,C14996,2024-10-16,1000.0,Paid
PAY54798,INV23631,C15235,2024-10-19,400.0,Paid
PAY54799,INV70050,C15273,2024-10-12,10000.0,Paid
PAY54800,INV70117,C15340,2024-10-12,1000.0,Paid
PAY54801,INV70416,C15861,2024-10-19,10000.0,Paid
PAY54802,INV25037,C16194,2024-10-19,1000.0,Paid
PAY54803,INV70732,C16532,2024-10-13,10000.0,Paid
PAY54804,INV71056,C17339,2024-10-18,10000.0,Paid
PAY54805,INV71162,C17554,,0.0,Failed
PAY54806,INV27261,C17686,2024-10-12,400.0,Paid
PAY54807,INV27369,C17737,2024-10-20,400.0,Paid
PAY54808,INV27801,C18018,2024-10-14,360.0,Paid
PAY54809,INV71389,C18023,2024-10-11,10000.0,Paid
PAY54810,INV71573,C18295,2024-10-14,1000.0,Paid
PAY54811,INV71676,C18556,2024-10-16,1000.0,Paid
PAY54812,INV62473,C1867,2024-10-11,10000.0,Paid
PAY54813,INV29508,C18905,2024-10-16,1000.0,Paid
PAY54814,INV71941,C18913,2024-10-20,1000.0,Paid
PAY54815,INV29638,C18992,2024-10-30,400.0,Late
PAY54816,INV72063,C19036,2024-10-17,10000.0,Paid
PAY54817,INV72337,C19449,2024-10-11,10000.0,Paid
PAY54818,INV30516,C19557,2024-10-20,400.0,Paid
PAY54819,INV30749,C19726,2024-10-30,1000.0,Late
PAY54820,INV30981,C19847,2024-10-23,400.0,Late
PAY54821,INV31324,C20122,2024-10-16,1000.0,Paid
PAY54822,INV3141,C2017,2024-10-18,400.0,Paid
PAY54823,INV72734,C20224,2024-10-17,10000.0,Paid
PAY54824,INV31522,C20246,2024-11-01,1000.0,Late
PAY54825,INV31709,C20394,2024-10-18,400.0,Paid
PAY54826,INV73080,C20773,2024-10-16,10000.0,Paid
PAY54827,INV73324,C21290,2024-10-13,10000.0,Paid
PAY54828,INV33372,C21376,2024-10-20,121.19,Partial
PAY54829,INV33888,C21742,2024-10-16,1000.0,Paid
PAY54830,INV34315,C22026,2024-10-19,400.0,Paid
PAY54831,INV34731,C22281,2024-10-11,1000.0,Paid
PAY54832,INV73803,C22301,2024-10-12,1000.0,Paid
PAY54833,INV34952,C22409,2024-10-15,1000.0,Paid
PAY54834,INV34980,C22430,,0.0,Failed
PAY54835,INV74197,C23060,2024-10-11,1000.0,Paid
PAY54836,INV36010,C23068,2024-10-12,400.0,Paid
PAY54837,INV36156,C23132,2024-10-12,1000.0,Paid
PAY54838,INV37098,C23754,2024-10-17,400.0,Paid
PAY54839,INV74670,C23863,2024-10-15,1000.0,Paid
PAY54840,INV37563,C24088,2024-10-16,585.03,Partial
PAY54841,INV74799,C24099,2024-10-20,1000.0,Paid
PAY54842,INV3771,C2435,2024-10-16,1000.0,Paid
PAY54843,INV38377,C24542,2024-10-20,1000.0,Paid
PAY54844,INV38938,C24904,2024-10-19,1000.0,Paid
PAY54845,INV62814,C2495,2024-10-19,1000.0,Paid
PAY54846,INV39389,C25122,2024-10-18,1000.0,Paid
PAY54847,INV40214,C25710,2024-10-15,970.0,Paid
PAY54848,INV75894,C25756,2024-10-12,1000.0,Paid
PAY54849,INV3982,C2586,2024-10-14,1000.0,Paid
PAY54850,INV4082,C2627,2024-10-12,1000.0,Paid
PAY54851,INV41264,C26431,2024-10-11,1000.0,Paid
PAY54852,INV42502,C27364,2024-10-19,1000.0,Paid
PAY54853,INV42533,C27385,2024-10-19,1000.0,Paid
PAY54854,INV42602,C27428,2024-10-16,400.0,Paid
PAY54855,INV43709,C28094,2024-10-20,1000.0,Paid
PAY54856,INV43734,C28115,2024-10-15,970.0,Paid
PAY54857,INV77028,C28603,2024-10-15,10000.0,Paid
PAY54858,INV4452,C2877,2024-11-08,1000.0,Late
PAY54859,INV4470,C2886,2024-10-15,400.0,Paid
PAY54860,INV44888,C28879,2024-10-23,249.48,Partial
PAY54861,INV44916,C28894,2024-10-19,400.0,Paid
PAY54862,INV63027,C2894,2024-10-16,1000.0,Paid
PAY54863,INV45372,C29223,2024-10-12,1000.0,Paid
PAY54864,INV77536,C29322,2024-10-15,1000.0,Paid
PAY54865,INV45629,C29403,2024-10-18,1000.0,Paid
PAY54866,INV47026,C30304,2024-10-15,1000.0,Paid
PAY54867,INV47080,C30318,2024-10-15,400.0,Paid
PAY54868,INV47523,C30616,2024-10-13,400.0,Paid
PAY54869,INV78278,C30733,2024-10-14,10000.0,Paid
PAY54870,INV78448,C31035,2024-10-19,1000.0,Paid
PAY54871,INV78793,C31438,2024-10-27,10000.0,Late
PAY54872,INV48967,C31631,2024-10-14,400.0,Paid
PAY54873,INV79026,C31795,2024-10-11,10000.0,Paid
PAY54874,INV49842,C32053,2024-10-17,1000.0,Paid
PAY54875,INV50479,C32509,2024-10-12,400.0,Paid
PAY54876,INV50697,C32637,2024-10-14,1000.0,Paid
PAY54877,INV50797,C32693,2024-10-13,1000.0,Paid
PAY54878,INV50980,C32816,2024-10-16,930.0,Paid
PAY54879,INV5033,C3309,2024-10-12,400.0,Paid
PAY54880,INV79742,C33106,2024-10-18,10000.0,Paid
PAY54881,INV51743,C33275,2024-10-17,1000.0,Paid
PAY54882,INV51794,C33305,2024-10-12,400.0,Paid
PAY54883,INV52318,C33679,2024-10-11,1000.0,Paid
PAY54884,INV52596,C33833,2024-10-18,1000.0,Paid
PAY54885,INV63341,C3388,2024-10-16,1000.0,Paid
PAY54886,INV53310,C34342,2024-10-17,1000.0,Paid
PAY54887,INV80198,C34374,2024-10-12,1000.0,Paid
PAY54888,INV80225,C34389,2024-10-12,10000.0,Paid
PAY54889,INV80488,C35186,2024-10-12,10000.0,Paid
PAY54890,INV54490,C35197,2024-10-15,1000.0,Paid
PAY54891,INV55003,C35554,2024-11-04,1000.0,Late
PAY54892,INV63456,C3587,2024-10-21,679.44,Partial
PAY54893,INV55811,C36155,2024-10-27,400.0,Late
PAY54894,INV81162,C36584,2024-10-19,584.22,Partial
PAY54895,INV56556,C36643,2024-10-17,376.0,Paid
PAY54896,INV5633,C3700,2024-10-14,400.0,Paid
PAY54897,INV57338,C37232,2024-10-12,400.0,Paid
PAY54898,INV81593,C37307,2024-10-19,1000.0,Paid
PAY54899,INV58185,C37746,2024-11-09,1000.0,Late
PAY54900,INV58429,C37897,2024-10-16,1000.0,Paid
PAY54901,INV59063,C38325,2024-10-12,400.0,Paid
PAY54902,INV59402,C38514,2024-10-15,400.0,Paid
PAY54903,INV59757,C38738,2024-10-18,1000.0,Paid
PAY54904,INV59824,C38796,2024-10-11,400.0,Paid
PAY54905,INV82507,C38930,2024-10-12,10000.0,Paid
PAY54906,INV82587,C39160,,0.0,Failed
PAY54907,INV82705,C39373,2024-10-19,10000.0,Paid
PAY54908,INV61030,C39610,2024-10-17,400.0,Paid
PAY54909,INV61512,C39978,2024-10-15,400.0,Paid
PAY54910,INV6315,C4160,2024-10-16,400.0,Paid
PAY54911,INV6646,C4371,2024-10-14,1000.0,Paid
PAY54912,INV7552,C4996,2024-10-27,368.0,Late
PAY54913,INV8027,C5271,2024-10-20,400.0,Paid
PAY54914,INV8127,C5332,2024-10-12,400.0,Paid
PAY54915,INV8461,C5526,2024-10-17,400.0,Paid
PAY54916,INV64516,C5543,2024-10-28,10000.0,Late
PAY54917,INV8671,C5643,2024-10-12,1000.0,Paid
PAY54918,INV9165,C5979,2024-10-16,400.0,Paid
PAY54919,INV9386,C6134,2024-10-18,1000.0,Paid
PAY54920,INV9529,C6250,2024-10-18,1000.0,Paid
PAY54921,INV9653,C6329,2024-10-16,400.0,Paid
PAY54922,INV65220,C6691,2024-10-20,1000.0,Paid
PAY54923,INV10199,C6713,2024-10-14,1000.0,Paid
PAY54924,INV65400,C6978,2024-10-12,1000.0,Paid
PAY54925,INV65414,C6981,2024-10-14,10000.0,Paid
PAY54926,INV61851,C706,2024-10-16,1000.0,Paid
PAY54927,INV11165,C7353,2024-10-17,1000.0,Paid
PAY54928,INV11582,C7612,2024-10-26,1000.0,Late
PAY54929,INV65941,C7902,2024-10-19,1000.0,Paid
PAY54930,INV12324,C8128,2024-10-21,564.89,Partial
PAY54931,INV12566,C8238,2024-10-19,1000.0,Paid
PAY54932,INV66339,C8756,2024-11-02,10000.0,Late
PAY54933,INV13621,C8981,2024-10-19,1000.0,Paid
PAY54934,INV13676,C9018,2024-10-12,396.0,Paid
PAY54935,INV66580,C9189,2024-10-25,6597.38,Partial
PAY54936,INV13904,C9191,2024-10-18,1000.0,Paid
PAY54937,INV66614,C9243,2024-11-09,10000.0,Late
PAY54938,INV67013,C9920,2024-10-18,10000.0,Paid
PAY54939,INV15733,C10293,2024-10-18,400.0,Paid
PAY54940,INV1477,C1039,2024-10-18,400.0,Paid
PAY54941,INV16396,C10698,2024-10-21,1000.0,Paid
PAY54942,INV16537,C10790,2024-10-13,1000.0,Paid
PAY54943,INV16758,C10941,2024-11-03,400.0,Late
PAY54944,INV67634,C11328,2024-10-30,6965.48,Partial
PAY54945,INV17428,C11334,2024-10-15,400.0,Paid
PAY54946,INV18457,C11907,2024-11-09,400.0,Late
PAY54947,INV68149,C11916,2024-10-15,10000.0,Paid
PAY54948,INV68244,C12046,2024-10-20,1000.0,Paid
PAY54949,INV1814,C1205,2024-10-16,400.0,Paid
PAY54950,INV1885,C1222,,0.0,Failed
PAY54951,INV19296,C12469,2024-10-12,1000.0,Paid
PAY54952,INV19622,C12717,2024-10-21,400.0,Paid
PAY54953,INV68629,C12783,2024-10-16,1000.0,Paid
PAY54954,INV1964,C1281,2024-10-12,1000.0,Paid
PAY54955,INV69054,C13600,2024-10-19,10000.0,Paid
PAY54956,INV69112,C13649,2024-10-13,10000.0,Paid
PAY54957,INV21618,C14072,2024-10-21,1000.0,Paid
PAY54958,INV21700,C14117,2024-10-14,400.0,Paid
PAY54959,INV22075,C14384,2024-11-02,1000.0,Late
PAY54960,INV23106,C14897,2024-10-31,233.61,Partial
PAY54961,INV69942,C15102,,0.0,Failed
PAY54962,INV23776,C15331,,0.0,Failed
PAY54963,INV24311,C15677,,0.0,Failed
PAY54964,INV24448,C15795,2024-10-15,400.0,Paid
PAY54965,INV24615,C15904,2024-11-05,1000.0,Late
PAY54966,INV62340,C1615,2024-10-15,10000.0,Paid
PAY54967,INV70804,C16717,2024-10-16,10000.0,Paid
PAY54968,INV2592,C1683,2024-10-28,181.3,Partial
PAY54969,INV2646,C1702,2024-10-20,1000.0,Paid
PAY54970,INV26445,C17076,2024-10-21,400.0,Paid
PAY54971,INV27184,C17618,2024-10-16,352.0,Paid
PAY54972,INV27299,C17694,2024-10-12,400.0,Paid
PAY54973,INV27505,C17865,2024-11-02,910.0,Late
PAY54974,INV27571,C17913,2024-10-16,1000.0,Paid
PAY54975,INV71437,C18094,2024-11-01,1000.0,Late
PAY54976,INV27959,C18107,2024-10-31,544.99,Partial
PAY54977,INV27980,C18123,2024-10-18,400.0,Paid
PAY54978,INV28216,C18256,2024-10-16,1000.0,Paid
PAY54979,INV28455,C18348,2024-10-14,400.0,Paid
PAY54980,INV28915,C18616,2024-10-21,1000.0,Paid
PAY54981,INV71809,C18716,2024-10-19,10000.0,Paid
PAY54982,INV29173,C18755,2024-10-16,400.0,Paid
PAY54983,INV29186,C18757,2024-10-21,1000.0,Paid
PAY54984,INV29355,C18837,2024-10-20,870.0,Paid
PAY54985,INV2997,C1893,2024-10-19,400.0,Paid
PAY54986,INV29650,C18995,2024-10-17,1000.0,Paid
PAY54987,INV3025,C1910,2024-10-26,400.0,Late
PAY54988,INV29907,C19175,2024-10-18,400.0,Paid
PAY54989,INV72132,C19180,2024-11-05,1000.0,Late
PAY54990,INV30078,C19263,2024-10-15,400.0,Paid
PAY54991,INV30182,C19332,2024-10-20,610.23,Partial
PAY54992,INV30691,C19692,2024-10-14,400.0,Paid
PAY54993,INV72637,C20039,2024-10-18,7706.2,Partial
PAY54994,INV72762,C20340,2024-10-12,1000.0,Paid
PAY54995,INV31956,C20539,2024-10-16,1000.0,Paid
PAY54996,INV31980,C20548,2024-10-29,203.66,Partial
PAY54997,INV33013,C21184,2024-10-25,168.05,Partial
PAY54998,INV73338,C21306,2024-10-16,1000.0,Paid
PAY54999,INV33492,C21479,2024-10-12,400.0,Paid
PAY55000,INV73407,C21571,2024-11-04,10000.0,Late
PAY55001,INV33765,C21695,2024-11-08,400.0,Late
PAY55002,INV33903,C21749,2024-10-21,400.0,Paid
PAY55003,INV35764,C22932,2024-10-17,400.0,Paid
PAY55004,INV35926,C23025,2024-11-02,1000.0,Late
PAY55005,INV3628,C2317,2024-10-15,1000.0,Paid
PAY55006,INV74248,C23195,2024-10-19,1000.0,Paid
PAY55007,INV36335,C23263,2024-10-15,400.0,Paid
PAY55008,INV36684,C23510,2024-10-12,400.0,Paid
PAY55009,INV36708,C23514,2024-10-15,1000.0,Paid
PAY55010,INV36831,C23581,2024-10-12,400.0,Paid
PAY55011,INV37139,C23808,2024-10-13,1000.0,Paid
PAY55012,INV74691,C23885,2024-10-18,1000.0,Paid
PAY55013,INV3694,C2390,2024-10-12,950.0,Paid
PAY55014,INV74713,C23913,2024-10-21,1000.0,Paid
PAY55015,INV37417,C23999,2024-10-19,392.0,Paid
PAY55016,INV74898,C24202,,0.0,Failed
PAY55017,INV74905,C24214,2024-10-18,10000.0,Paid
PAY55018,INV74976,C24335,2024-10-21,1000.0,Paid
PAY55019,INV75376,C24933,2024-10-26,10000.0,Late
PAY55020,INV3908,C2521,2024-10-12,400.0,Paid
PAY55021,INV75750,C25435,2024-10-18,1000.0,Paid
PAY55022,INV75853,C25641,2024-10-18,10000.0,Paid
PAY55023,INV40556,C25927,2024-10-21,400.0,Paid
PAY55024,INV40760,C26059,2024-10-13,400.0,Paid
PAY55025,INV76215,C26742,2024-10-20,10000.0,Paid
PAY55026,INV76276,C26957,2024-10-17,10000.0,Paid
PAY55027,INV42318,C27219,2024-10-16,400.0,Paid
PAY55028,INV42489,C27356,2024-10-12,1000.0,Paid
PAY55029,INV42812,C27513,2024-10-15,1000.0,Paid
PAY55030,INV42880,C27567,2024-10-16,1000.0,Paid
PAY55031,INV42891,C27571,2024-10-19,400.0,Paid
PAY55032,INV43384,C27916,2024-10-12,360.0,Paid
PAY55033,INV43889,C28254,,0.0,Failed
PAY55034,INV44175,C28439,2024-10-21,400.0,Paid
PAY55035,INV44543,C28638,2024-10-29,1000.0,Late
PAY55036,INV77064,C28667,2024-10-17,1000.0,Paid
PAY55037,INV44738,C28774,2024-11-09,360.0,Late
PAY55038,INV44792,C28807,2024-10-30,1000.0,Late
PAY55039,INV44844,C28856,2024-10-19,880.0,Paid
PAY55040,INV77190,C28881,2024-10-12,10000.0,Paid
PAY55041,INV45418,C29254,2024-10-20,400.0,Paid
PAY55042,INV45674,C29445,2024-10-14,1000.0,Paid
PAY55043,INV45746,C29518,2024-10-21,400.0,Paid
PAY55044,INV4595,C2957,2024-11-01,400.0,Late
PAY55045,INV46670,C30068,2024-10-16,1000.0,Paid
PAY55046,INV46749,C30129,2024-10-20,1000.0,Paid
PAY55047,INV46761,C30134,2024-10-12,400.0,Paid
PAY55048,INV78364,C30907,2024-10-12,10000.0,Paid
PAY55049,INV78376,C30918,2024-10-20,1000.0,Paid
PAY55050,INV78612,C31225,2024-10-27,7144.88,Partial
PAY55051,INV78687,C31312,2024-10-15,1000.0,Paid
PAY55052,INV48642,C31409,2024-10-17,1000.0,Paid
PAY55053,INV78936,C31598,2024-10-14,1000.0,Paid
PAY55054,INV49054,C31674,2024-10-15,400.0,Paid
PAY55055,INV49257,C31778,2024-10-21,400.0,Paid
PAY55056,INV49270,C31780,2024-11-06,400.0,Late
PAY55057,INV79060,C31827,2024-10-18,1000.0,Paid
PAY55058,INV49711,C31997,2024-10-29,188.75,Partial
PAY55059,INV49882,C32100,2024-10-12,1000.0,Paid
PAY55060,INV50023,C32181,2024-10-22,661.88,Partial
PAY55061,INV79515,C32594,,0.0,Failed
PAY55062,INV51332,C33022,2024-10-27,311.97,Partial
PAY55063,INV51554,C33154,,0.0,Failed
PAY55064,INV51657,C33215,2024-10-23,120.36,Partial
PAY55065,INV51754,C33278,2024-10-17,1000.0,Paid
PAY55066,INV51827,C33332,2024-10-16,1000.0,Paid
PAY55067,INV53143,C34251,2024-10-19,1000.0,Paid
PAY55068,INV53158,C34270,2024-10-19,400.0,Paid
PAY55069,INV53709,C34618,2024-10-18,1000.0,Paid
PAY55070,INV53736,C34638,2024-10-14,1000.0,Paid
