collection_id,invoice_id,customer_id,collection_date,amount_collected,collection_status
COL5570,INV49321,C31803,2024-08-04,378.21,Recovered
COL5571,INV49587,C31929,2024-07-18,223.96,Recovered
COL5572,INV50839,C32726,2024-07-13,0.0,Unrecovered
COL5573,INV5479,C3595,2024-07-10,283.37,Recovered
COL5574,INV57057,C37032,2024-07-30,0.0,Unrecovered
COL5575,INV57975,C37608,2024-08-01,0.0,Unrecovered
COL5576,INV58139,C37726,2024-07-24,455.99,Recovered
COL5577,INV59457,C38549,2024-07-15,0.0,Unrecovered
COL5578,INV59470,C38552,2024-07-22,455.33,Recovered
COL5579,INV60119,C39040,2024-07-31,211.86,Recovered
COL5580,INV64608,C5605,2024-07-22,5914.62,Recovered
COL5581,INV10026,C6611,2024-07-21,173.81,Recovered
COL5582,INV10418,C6903,2024-07-11,831.01,Recovered
COL5583,INV65460,C7078,2024-07-15,679.89,Recovered
COL5584,INV1159,C831,2024-07-26,0.0,Unrecovered
COL5585,INV12864,C8416,2024-07-17,111.37,Recovered
COL5586,INV15847,C10368,2024-07-13,0.0,Unrecovered
COL5587,INV17603,C11454,2024-07-31,117.3,Recovered
COL5588,INV22477,C14585,2024-08-01,123.97,Recovered
COL5589,INV25733,C16603,2024-07-20,0.0,Unrecovered
COL5590,INV70884,C16841,2024-07-24,377.34,Recovered
COL5591,INV2680,C1720,2024-07-16,203.01,Recovered
COL5592,INV31464,C20209,2024-07-16,229.84,Recovered
COL5593,INV72877,C20482,2024-07-15,0.0,Unrecovered
COL5594,INV34465,C22132,2024-08-06,0.0,Unrecovered
COL5595,INV37211,C23844,2024-07-19,204.37,Recovered
COL5596,INV37676,C24166,2024-07-17,662.29,Recovered
COL5597,INV39530,C25226,2024-07-16,639.28,Recovered
COL5598,INV41150,C26362,2024-08-06,199.81,Recovered
COL5599,INV47890,C30913,2024-07-26,140.96,Recovered
COL5600,INV47972,C30963,2024-07-10,0.0,Unrecovered
COL5601,INV80894,C36032,2024-07-22,0.0,Unrecovered
COL5602,INV5755,C3813,2024-07-28,421.82,Recovered
COL5603,INV656,C486,2024-07-30,418.78,Recovered
COL5604,INV66315,C8664,2024-07-23,0.0,Unrecovered
COL5605,INV13757,C9076,2024-07-10,0.0,Unrecovered
COL5606,INV13970,C9238,2024-07-09,211.22,Recovered
COL5607,INV21400,C13908,2024-08-04,110.07,Recovered
COL5608,INV69412,C14296,2024-07-31,0.0,Unrecovered
COL5609,INV23212,C14942,2024-07-24,140.06,Recovered
COL5610,INV23225,C14947,2024-08-11,0.0,Unrecovered
COL5611,INV23867,C15404,2024-08-02,394.33,Recovered
COL5612,INV29230,C18776,2024-07-24,0.0,Unrecovered
COL5613,INV72853,C20450,2024-07-12,544.59,Recovered
COL5614,INV33078,C21208,2024-07-20,479.38,Recovered
COL5615,INV74557,C23620,2024-08-04,4708.91,Recovered
COL5616,INV37241,C23878,2024-07-28,138.97,Recovered
COL5617,INV39054,C24952,2024-07-29,0.0,Unrecovered
COL5618,INV41644,C26676,2024-07-28,89.81,Recovered
COL5619,INV48606,C31394,2024-07-18,553.63,Recovered
COL5620,INV52326,C33685,2024-08-01,0.0,Unrecovered
COL5621,INV53118,C34236,2024-07-25,118.33,Recovered
COL5622,INV81002,C36213,2024-08-01,0.0,Unrecovered
COL5623,INV56493,C36626,2024-07-11,596.38,Recovered
COL5624,INV56766,C36790,2024-08-03,0.0,Unrecovered
COL5625,INV58773,C38108,2024-07-27,0.0,Unrecovered
COL5626,INV59583,C38621,2024-07-19,145.37,Recovered
COL5627,INV8469,C5531,2024-07-17,0.0,Unrecovered
COL5628,INV9951,C6540,2024-07-13,765.67,Recovered
COL5629,INV11992,C7882,2024-07-31,0.0,Unrecovered
COL5630,INV17436,C11345,2024-07-21,189.17,Recovered
COL5631,INV20941,C13644,2024-07-30,0.0,Unrecovered
COL5632,INV69266,C14031,2024-07-14,507.42,Recovered
COL5633,INV23915,C15428,2024-07-24,0.0,Unrecovered
COL5634,INV25148,C16244,2024-07-30,151.85,Recovered
COL5635,INV71760,C18667,2024-07-19,340.55,Recovered
COL5636,INV3063,C1944,2024-07-11,0.0,Unrecovered
COL5637,INV74462,C23519,2024-07-23,998.48,Recovered
COL5638,INV75904,C25765,2024-07-12,0.0,Unrecovered
COL5639,INV43344,C27892,2024-07-23,0.0,Unrecovered
COL5640,INV76742,C27932,2024-07-25,4171.22,Recovered
COL5641,INV47803,C30799,2024-07-26,0.0,Unrecovered
COL5642,INV49024,C31666,2024-07-30,247.93,Recovered
COL5643,INV52714,C33967,2024-07-22,113.73,Recovered
COL5644,INV53258,C34301,2024-07-29,71.87,Recovered
COL5645,INV60385,C39242,2024-07-13,227.57,Recovered
COL5646,INV61069,C39629,2024-07-25,0.0,Unrecovered
COL5647,INV6172,C4072,2024-08-02,0.0,Unrecovered
COL5648,INV7711,C5084,2024-07-12,251.04,Recovered
COL5649,INV8521,C5553,2024-07-17,590.13,Recovered
COL5650,INV11604,C7620,2024-07-30,0.0,Unrecovered
COL5651,INV12034,C7914,2024-07-23,0.0,Unrecovered
COL5652,INV13710,C9045,2024-07-31,0.0,Unrecovered
COL5653,INV67082,C10073,2024-07-30,6377.13,Recovered
COL5654,INV19358,C12542,2024-07-25,555.48,Recovered
COL5655,INV19593,C12698,2024-07-30,186.95,Recovered
COL5656,INV20660,C13481,2024-07-28,217.74,Recovered
COL5657,INV23762,C15326,2024-07-18,0.0,Unrecovered
COL5658,INV24815,C16036,2024-07-23,672.35,Recovered
COL5659,INV2805,C1792,2024-07-14,851.65,Recovered
COL5660,INV27774,C18013,2024-08-10,0.0,Unrecovered
COL5661,INV31906,C20508,2024-07-23,0.0,Unrecovered
COL5662,INV73392,C21510,2024-07-24,0.0,Unrecovered
COL5663,INV34224,C21958,2024-08-07,0.0,Unrecovered
COL5664,INV76060,C26370,2024-07-15,918.49,Recovered
COL5665,INV46016,C29688,2024-08-13,0.0,Unrecovered
COL5666,INV46132,C29729,2024-07-22,0.0,Unrecovered
COL5667,INV78027,C30327,2024-07-29,4962.75,Recovered
COL5668,INV53000,C34155,2024-08-14,0.0,Unrecovered
COL5669,INV81807,C37624,2024-08-02,0.0,Unrecovered
COL5670,INV81926,C37847,2024-08-02,0.0,Unrecovered
COL5671,INV59254,C38444,2024-07-27,243.25,Recovered
COL5672,INV59591,C38624,2024-07-25,228.44,Recovered
COL5673,INV5977,C3977,2024-08-06,117.48,Recovered
COL5674,INV9413,C6155,2024-07-30,244.69,Recovered
COL5675,INV10227,C6732,2024-07-27,83.47,Recovered
COL5676,INV61824,C690,2024-07-25,0.0,Unrecovered
COL5677,INV16640,C10853,2024-07-23,0.0,Unrecovered
COL5678,INV17616,C11455,2024-07-25,0.0,Unrecovered
COL5679,INV1734,C1154,2024-07-30,182.35,Recovered
COL5680,INV1917,C1247,2024-08-03,0.0,Unrecovered
COL5681,INV22890,C14806,2024-07-25,0.0,Unrecovered
COL5682,INV25792,C16656,2024-08-01,118.93,Recovered
COL5683,INV27091,C17554,2024-07-23,0.0,Unrecovered
COL5684,INV71520,C18218,2024-07-13,0.0,Unrecovered
COL5685,INV28510,C18362,2024-08-05,80.74,Recovered
COL5686,INV34471,C22133,2024-07-26,250.91,Recovered
COL5687,INV39177,C25035,2024-07-15,563.63,Recovered
COL5688,INV40225,C25718,2024-07-18,0.0,Unrecovered
COL5689,INV41619,C26669,2024-07-30,61.44,Recovered
COL5690,INV44482,C28597,2024-07-21,353.82,Recovered
COL5691,INV44564,C28660,2024-08-02,415.79,Recovered
COL5692,INV46342,C29855,2024-07-31,167.29,Recovered
COL5693,INV47314,C30518,2024-08-03,0.0,Unrecovered
COL5694,INV49664,C31958,2024-07-23,761.22,Recovered
COL5695,INV49773,C32028,2024-07-20,587.13,Recovered
COL5696,INV50307,C32424,2024-07-21,216.05,Recovered
COL5697,INV52541,C33807,2024-07-28,303.49,Recovered
COL5698,INV80077,C34016,2024-08-03,1401.14,Recovered
COL5699,INV53543,C34512,2024-07-15,336.33,Recovered
COL5700,INV55567,C36047,2024-08-08,50.56,Recovered
COL5701,INV6003,C3992,2024-08-03,0.0,Unrecovered
COL5702,INV728,C529,2024-07-21,0.0,Unrecovered
COL5703,INV13815,C9132,2024-07-29,353.53,Recovered
COL5704,INV15079,C9864,2024-07-27,0.0,Unrecovered
COL5705,INV18686,C12039,2024-07-15,0.0,Unrecovered
COL5706,INV21137,C13776,2024-07-17,277.89,Recovered
COL5707,INV23064,C14881,2024-07-29,313.21,Recovered
COL5708,INV70477,C15937,2024-07-15,0.0,Unrecovered
COL5709,INV25726,C16602,2024-07-26,0.0,Unrecovered
COL5710,INV32550,C20876,2024-07-15,0.0,Unrecovered
COL5711,INV33314,C21362,2024-08-13,0.0,Unrecovered
COL5712,INV34841,C22352,2024-08-12,0.0,Unrecovered
COL5713,INV74821,C24137,2024-07-14,0.0,Unrecovered
COL5714,INV37915,C24292,2024-07-27,141.4,Recovered
COL5715,INV40272,C25770,2024-08-08,66.43,Recovered
COL5716,INV4701,C3071,2024-07-15,0.0,Unrecovered
COL5717,INV51435,C33095,2024-07-19,219.6,Recovered
COL5718,INV5167,C3377,2024-07-23,777.9,Recovered
COL5719,INV53959,C34850,2024-07-21,682.46,Recovered
COL5720,INV54208,C35004,2024-08-07,0.0,Unrecovered
COL5721,INV56033,C36318,2024-07-30,66.7,Recovered
COL5722,INV2086,C1339,2024-08-06,249.77,Recovered
COL5723,INV69542,C14523,2024-07-18,9059.99,Recovered
COL5724,INV27396,C17759,2024-08-15,183.8,Recovered
COL5725,INV239,C186,2024-08-01,0.0,Unrecovered
COL5726,INV29183,C18757,2024-08-10,0.0,Unrecovered
COL5727,INV32196,C20663,2024-08-02,0.0,Unrecovered
COL5728,INV73800,C22301,2024-08-15,132.73,Recovered
COL5729,INV36303,C23250,2024-08-08,0.0,Unrecovered
COL5730,INV75110,C24553,2024-07-18,614.62,Recovered
COL5731,INV43267,C27842,2024-08-13,0.0,Unrecovered
COL5732,INV43334,C27891,2024-07-27,368.74,Recovered
COL5733,INV79082,C31892,2024-07-23,5587.69,Recovered
COL5734,INV50020,C32181,2024-08-04,0.0,Unrecovered
COL5735,INV50178,C32318,2024-08-09,0.0,Unrecovered
COL5736,INV63267,C3336,2024-07-27,655.05,Recovered
COL5737,INV56118,C36380,2024-08-09,77.38,Recovered
COL5738,INV57206,C37146,2024-07-20,718.15,Recovered
COL5739,INV7191,C4705,2024-08-06,174.8,Recovered
COL5740,INV64106,C4929,2024-07-27,7625.21,Recovered
COL5741,INV9650,C6329,2024-07-23,0.0,Unrecovered
COL5742,INV14516,C9501,2024-07-30,131.13,Recovered
COL5743,INV22084,C14387,2024-07-21,0.0,Unrecovered
COL5744,INV70213,C15474,2024-07-17,9816.81,Recovered
COL5745,INV25574,C16511,2024-07-24,0.0,Unrecovered
COL5746,INV27270,C17688,2024-08-06,418.12,Recovered
COL5747,INV27502,C17865,2024-07-27,0.0,Unrecovered
COL5748,INV71584,C18302,2024-08-03,0.0,Unrecovered
COL5749,INV28854,C18556,2024-07-30,280.31,Recovered
COL5750,INV31138,C19937,2024-07-26,330.76,Recovered
COL5751,INV3232,C2104,2024-07-16,823.85,Recovered
COL5752,INV36290,C23248,2024-07-27,221.97,Recovered
COL5753,INV75373,C24933,2024-07-18,7355.7,Recovered
COL5754,INV40757,C26059,2024-07-16,0.0,Unrecovered
COL5755,INV41463,C26554,2024-07-20,0.0,Unrecovered
COL5756,INV42669,C27463,2024-07-28,0.0,Unrecovered
COL5757,INV4243,C2752,2024-08-14,118.79,Recovered
COL5758,INV47520,C30616,2024-07-26,0.0,Unrecovered
COL5759,INV48425,C31285,2024-08-06,206.5,Recovered
COL5760,INV54339,C35099,2024-08-02,0.0,Unrecovered
COL5761,INV59399,C38514,2024-08-02,0.0,Unrecovered
COL5762,INV6059,C4018,2024-07-19,0.0,Unrecovered
COL5763,INV6312,C4160,2024-07-23,0.0,Unrecovered
COL5764,INV6643,C4371,2024-08-17,217.79,Recovered
COL5765,INV10671,C7037,2024-08-05,284.5,Recovered
COL5766,INV11403,C7500,2024-08-01,0.0,Unrecovered
COL5767,INV15730,C10293,2024-08-06,0.0,Unrecovered
COL5768,INV67800,C11498,2024-07-20,0.0,Unrecovered
COL5769,INV19045,C12290,2024-08-03,0.0,Unrecovered
COL5770,INV68522,C12577,2024-08-18,0.0,Unrecovered
COL5771,INV19723,C12786,2024-08-12,166.76,Recovered
COL5772,INV2049,C1328,2024-07-27,0.0,Unrecovered
COL5773,INV23251,C14968,2024-07-31,245.0,Recovered
COL5774,INV26359,C17040,2024-08-13,144.63,Recovered
COL5775,INV28060,C18183,2024-07-26,262.69,Recovered
COL5776,INV30149,C19300,2024-08-04,0.0,Unrecovered
COL5777,INV32039,C20573,2024-08-12,158.94,Recovered
COL5778,INV73404,C21571,2024-08-02,0.0,Unrecovered
COL5779,INV36539,C23410,2024-07-20,529.63,Recovered
COL5780,INV74895,C24202,2024-07-19,7294.4,Recovered
COL5781,INV42691,C27470,2024-08-09,337.87,Recovered
COL5782,INV43238,C27828,2024-07-26,271.31,Recovered
COL5783,INV44841,C28856,2024-07-29,411.73,Recovered
COL5784,INV4540,C2916,2024-08-09,0.0,Unrecovered
COL5785,INV49267,C31780,2024-08-01,210.81,Recovered
COL5786,INV55356,C35871,2024-08-12,164.97,Recovered
COL5787,INV5541,C3651,2024-08-08,0.0,Unrecovered
COL5788,INV81386,C36889,2024-08-02,316.55,Recovered
COL5789,INV8880,C5799,2024-07-23,216.67,Recovered
COL5790,INV10430,C6911,2024-08-04,0.0,Unrecovered
COL5791,INV61970,C893,2024-08-15,180.57,Recovered
COL5792,INV17529,C11403,2024-07-27,0.0,Unrecovered
COL5793,INV19155,C12358,2024-08-01,601.63,Recovered
COL5794,INV20635,C13475,2024-08-06,0.0,Unrecovered
COL5795,INV28444,C18346,2024-08-01,347.06,Recovered
COL5796,INV72194,C19231,2024-08-07,323.57,Recovered
COL5797,INV73490,C21689,2024-08-18,4490.85,Recovered
COL5798,INV37414,C23999,2024-07-19,382.75,Recovered
COL5799,INV37792,C24196,2024-07-28,0.0,Unrecovered
COL5800,INV76188,C26683,2024-08-16,0.0,Unrecovered
COL5801,INV76212,C26742,2024-08-15,0.0,Unrecovered
COL5802,INV42809,C27513,2024-08-07,0.0,Unrecovered
COL5803,INV44253,C28472,2024-07-25,0.0,Unrecovered
COL5804,INV44885,C28879,2024-07-27,0.0,Unrecovered
COL5805,INV46720,C30111,2024-08-07,70.28,Recovered
COL5806,INV48271,C31199,2024-07-24,0.0,Unrecovered
COL5807,INV79057,C31827,2024-08-17,226.61,Recovered
COL5808,INV4916,C3230,2024-07-28,804.96,Recovered
COL5809,INV50813,C32714,2024-08-08,174.92,Recovered
COL5810,INV51654,C33215,2024-08-01,0.0,Unrecovered
COL5811,INV11049,C7300,2024-07-24,217.13,Recovered
COL5812,INV66265,C8573,2024-07-29,846.33,Recovered
COL5813,INV13673,C9018,2024-08-02,168.95,Recovered
COL5814,INV18385,C11858,2024-08-16,0.0,Unrecovered
COL5815,INV68281,C12127,2024-08-11,411.24,Recovered
COL5816,INV18831,C12167,2024-08-09,125.35,Recovered
COL5817,INV25163,C16255,2024-08-05,193.38,Recovered
COL5818,INV25752,C16621,2024-08-07,324.06,Recovered
COL5819,INV26346,C17035,2024-08-07,201.22,Recovered
COL5820,INV29497,C18904,2024-08-06,0.0,Unrecovered
COL5821,INV31196,C19994,2024-08-02,0.0,Unrecovered
COL5822,INV73335,C21306,2024-08-06,0.0,Unrecovered
COL5823,INV37549,C24081,2024-08-03,418.25,Recovered
COL5824,INV38148,C24441,2024-08-04,323.55,Recovered
COL5825,INV38335,C24523,2024-07-22,350.09,Recovered
COL5826,INV41679,C26701,2024-08-10,0.0,Unrecovered
COL5827,INV43872,C28224,2024-08-02,0.0,Unrecovered
COL5828,INV78300,C30761,2024-07-29,0.0,Unrecovered
COL5829,INV48175,C31128,2024-07-28,0.0,Unrecovered
COL5830,INV50476,C32509,2024-08-13,0.0,Unrecovered
COL5831,INV52563,C33816,2024-07-20,0.0,Unrecovered
COL5832,INV53355,C34363,2024-07-25,0.0,Unrecovered
COL5833,INV58832,C38165,2024-07-20,0.0,Unrecovered
COL5834,INV59657,C38662,2024-08-12,42.07,Recovered
COL5835,INV10104,C6671,2024-08-02,0.0,Unrecovered
COL5836,INV10560,C6978,2024-08-09,0.0,Unrecovered
COL5837,INV10608,C7014,2024-07-21,0.0,Unrecovered
COL5838,INV1262,C890,2024-07-22,294.51,Recovered
COL5839,INV1498,C1048,2024-08-01,94.88,Recovered
COL5840,INV16747,C10940,2024-08-17,0.0,Unrecovered
COL5841,INV23846,C15390,2024-08-17,0.0,Unrecovered
COL5842,INV26584,C17154,2024-08-06,169.78,Recovered
COL5843,INV26737,C17293,2024-07-20,0.0,Unrecovered
COL5844,INV27514,C17868,2024-08-11,0.0,Unrecovered
COL5845,INV30925,C19832,2024-07-31,0.0,Unrecovered
COL5846,INV38587,C24666,2024-08-16,184.15,Recovered
COL5847,INV41347,C26486,2024-07-26,746.86,Recovered
COL5848,INV42213,C27165,2024-08-07,126.66,Recovered
COL5849,INV44134,C28419,2024-08-02,244.36,Recovered
COL5850,INV45671,C29445,2024-07-28,0.0,Unrecovered
COL5851,INV47794,C30794,2024-08-18,223.98,Recovered
COL5852,INV49157,C31736,2024-07-23,362.63,Recovered
COL5853,INV4977,C3250,2024-08-01,97.03,Recovered
COL5854,INV50852,C32729,2024-08-03,171.41,Recovered
COL5855,INV55188,C35736,2024-07-22,360.17,Recovered
COL5856,INV55219,C35764,2024-08-10,0.0,Unrecovered
COL5857,INV57613,C37402,2024-08-06,360.48,Recovered
COL5858,INV82504,C38930,2024-08-08,0.0,Unrecovered
COL5859,INV61261,C39731,2024-07-31,273.2,Recovered
COL5860,INV82888,C39858,2024-08-17,0.0,Unrecovered
COL5861,INV9036,C5882,2024-08-04,212.39,Recovered
COL5862,INV936,C674,2024-08-15,0.0,Unrecovered
COL5863,INV66051,C8125,2024-08-06,0.0,Unrecovered
COL5864,INV12483,C8193,2024-08-03,0.0,Unrecovered
COL5865,INV13274,C8750,2024-08-09,0.0,Unrecovered
COL5866,INV20967,C13651,2024-08-02,445.61,Recovered
COL5867,INV22943,C14831,2024-08-02,0.0,Unrecovered
COL5868,INV25682,C16569,2024-07-30,0.0,Unrecovered
COL5869,INV70813,C16727,2024-08-09,0.0,Unrecovered
COL5870,INV2669,C1714,2024-07-27,265.14,Recovered
COL5871,INV29843,C19128,2024-07-25,582.96,Recovered
COL5872,INV30676,C19686,2024-08-19,543.17,Recovered
COL5873,INV31767,C20435,2024-08-05,0.0,Unrecovered
COL5874,INV35626,C22871,2024-08-09,326.18,Recovered
COL5875,INV37027,C23723,2024-08-08,164.12,Recovered
COL5876,INV39250,C25076,2024-07-30,94.32,Recovered
COL5877,INV39270,C25088,2024-07-30,0.0,Unrecovered
COL5878,INV39735,C25406,2024-07-24,0.0,Unrecovered
COL5879,INV41116,C26348,2024-07-24,0.0,Unrecovered
COL5880,INV42521,C27370,2024-08-07,405.22,Recovered
COL5881,INV76717,C27906,2024-08-03,0.0,Unrecovered
COL5882,INV77736,C29817,2024-07-22,9347.2,Recovered
COL5883,INV46622,C30048,2024-08-03,291.37,Recovered
COL5884,INV57432,C37288,2024-08-16,0.0,Unrecovered
COL5885,INV82467,C38883,2024-08-12,0.0,Unrecovered
COL5886,INV6152,C4067,2024-08-20,0.0,Unrecovered
COL5887,INV8893,C5802,2024-07-22,312.32,Recovered
COL5888,INV10660,C7034,2024-08-05,0.0,Unrecovered
COL5889,INV13958,C9230,2024-08-07,243.76,Recovered
COL5890,INV17634,C11465,2024-08-13,158.62,Recovered
COL5891,INV19272,C12451,2024-08-12,239.91,Recovered
COL5892,INV68497,C12498,2024-08-12,3062.46,Recovered
COL5893,INV62186,C1252,2024-08-11,2681.0,Recovered
COL5894,INV20763,C13536,2024-08-07,96.19,Recovered
COL5895,INV23403,C15081,2024-07-30,295.14,Recovered
COL5896,INV70332,C15675,2024-07-30,3206.31,Recovered
COL5897,INV25701,C16598,2024-07-27,226.89,Recovered
COL5898,INV2567,C1680,2024-08-18,422.64,Recovered
COL5899,INV28237,C18271,2024-07-24,233.57,Recovered
COL5900,INV29049,C18683,2024-08-06,0.0,Unrecovered
COL5901,INV31248,C20020,2024-07-27,0.0,Unrecovered
COL5902,INV73200,C21039,2024-07-28,0.0,Unrecovered
COL5903,INV32982,C21167,2024-07-29,0.0,Unrecovered
COL5904,INV73609,C21889,2024-08-09,0.0,Unrecovered
COL5905,INV34660,C22254,2024-07-29,358.82,Recovered
COL5906,INV35122,C22535,2024-08-14,0.0,Unrecovered
COL5907,INV36089,C23099,2024-08-05,0.0,Unrecovered
COL5908,INV42834,C27530,2024-08-12,351.28,Recovered
COL5909,INV76791,C27993,2024-08-08,406.24,Recovered
COL5910,INV44184,C28445,2024-08-07,147.88,Recovered
COL5911,INV44819,C28846,2024-08-22,128.35,Recovered
COL5912,INV48571,C31377,2024-08-14,0.0,Unrecovered
COL5913,INV78760,C31399,2024-08-06,525.23,Recovered
COL5914,INV79669,C33018,2024-07-22,6655.16,Recovered
COL5915,INV53948,C34843,2024-08-07,0.0,Unrecovered
COL5916,INV60949,C39585,2024-08-07,226.52,Recovered
COL5917,INV8561,C5584,2024-08-02,224.03,Recovered
COL5918,INV64754,C5966,2024-07-28,993.66,Recovered
COL5919,INV9211,C6023,2024-07-31,890.59,Recovered
COL5920,INV9724,C6396,2024-07-31,365.73,Recovered
COL5921,INV12500,C8196,2024-08-02,0.0,Unrecovered
COL5922,INV14086,C9294,2024-08-03,940.68,Recovered
COL5923,INV1377,C949,2024-08-05,0.0,Unrecovered
COL5924,INV14563,C9531,2024-08-08,190.64,Recovered
COL5925,INV68173,C11925,2024-08-02,0.0,Unrecovered
COL5926,INV62162,C1213,2024-08-13,0.0,Unrecovered
COL5927,INV18919,C12208,2024-08-10,160.71,Recovered
COL5928,INV22613,C14645,2024-08-15,0.0,Unrecovered
COL5929,INV24005,C15496,2024-08-01,0.0,Unrecovered
COL5930,INV3096,C1972,2024-08-14,141.45,Recovered
COL5931,INV4260,C2759,2024-08-12,0.0,Unrecovered
COL5932,INV43642,C28072,2024-08-20,95.44,Recovered
COL5933,INV44586,C28674,2024-08-16,176.31,Recovered
COL5934,INV49330,C31810,2024-08-04,238.29,Recovered
COL5935,INV79167,C31987,2024-08-10,3645.93,Recovered
COL5936,INV50643,C32593,2024-08-03,240.41,Recovered
COL5937,INV79970,C33660,2024-08-11,0.0,Unrecovered
COL5938,INV55554,C36037,2024-08-07,91.84,Recovered
COL5939,INV81099,C36431,2024-08-10,0.0,Unrecovered
COL5940,INV81529,C37201,2024-07-23,766.65,Recovered
COL5941,INV58076,C37671,2024-07-28,239.48,Recovered
COL5942,INV82011,C37990,2024-08-04,642.97,Recovered
COL5943,INV59441,C38538,2024-08-10,60.77,Recovered
COL5944,INV8172,C5365,2024-08-03,0.0,Unrecovered
COL5945,INV64935,C6239,2024-07-31,0.0,Unrecovered
COL5946,INV10124,C6687,2024-07-24,0.0,Unrecovered
COL5947,INV12342,C8147,2024-08-05,656.78,Recovered
COL5948,INV14388,C9457,2024-07-29,565.22,Recovered
COL5949,INV16197,C10580,2024-08-01,0.0,Unrecovered
COL5950,INV18514,C11944,2024-08-08,157.99,Recovered
COL5951,INV68364,C12238,2024-08-21,2240.73,Recovered
COL5952,INV22022,C14367,2024-08-01,363.57,Recovered
COL5953,INV24909,C16101,2024-08-09,0.0,Unrecovered
COL5954,INV213,C165,2024-07-25,913.45,Recovered
COL5955,INV25817,C16662,2024-08-06,429.4,Recovered
COL5956,INV25845,C16690,2024-08-16,248.24,Recovered
COL5957,INV71018,C17202,2024-08-16,0.0,Unrecovered
COL5958,INV28485,C18358,2024-08-21,0.0,Unrecovered
COL5959,INV35417,C22751,2024-08-06,0.0,Unrecovered
COL5960,INV36693,C23511,2024-08-09,101.54,Recovered
COL5961,INV37631,C24122,2024-08-21,337.99,Recovered
COL5962,INV38739,C24784,2024-08-05,53.77,Recovered
COL5963,INV40415,C25848,2024-08-15,0.0,Unrecovered
COL5964,INV43360,C27911,2024-08-05,340.09,Recovered
COL5965,INV45769,C29525,2024-08-15,635.82,Recovered
COL5966,INV52381,C33707,2024-08-14,0.0,Unrecovered
COL5967,INV56238,C36447,2024-07-25,284.32,Recovered
COL5968,INV56939,C36959,2024-08-06,259.71,Recovered
COL5969,INV8330,C5445,2024-08-01,340.67,Recovered
COL5970,INV837,C601,2024-08-01,0.0,Unrecovered
COL5971,INV9677,C6344,2024-08-15,396.3,Recovered
COL5972,INV11520,C7574,2024-08-04,234.14,Recovered
COL5973,INV11797,C7718,2024-07-30,0.0,Unrecovered
COL5974,INV66504,C9007,2024-08-09,2563.27,Recovered
COL5975,INV66517,C9008,2024-08-14,0.0,Unrecovered
COL5976,INV16489,C10769,2024-08-15,0.0,Unrecovered
COL5977,INV17958,C11598,2024-08-03,407.54,Recovered
COL5978,INV18060,C11631,2024-08-17,149.87,Recovered
COL5979,INV19981,C13019,2024-08-02,0.0,Unrecovered
COL5980,INV25086,C16217,2024-08-04,247.22,Recovered
COL5981,INV26263,C17005,2024-08-09,0.0,Unrecovered
COL5982,INV27342,C17723,2024-07-30,0.0,Unrecovered
COL5983,INV71425,C18055,2024-08-02,2787.82,Recovered
COL5984,INV27928,C18092,2024-08-01,0.0,Unrecovered
COL5985,INV28361,C18315,2024-08-12,61.84,Recovered
COL5986,INV30087,C19264,2024-08-23,451.02,Recovered
COL5987,INV30263,C19362,2024-08-15,204.79,Recovered
COL5988,INV30299,C19385,2024-08-09,0.0,Unrecovered
COL5989,INV31402,C20163,2024-08-01,299.69,Recovered
COL5990,INV31444,C20205,2024-08-14,113.33,Recovered
COL5991,INV35337,C22674,2024-08-15,535.19,Recovered
COL5992,INV35676,C22895,2024-08-19,0.0,Unrecovered
COL5993,INV38056,C24368,2024-07-28,0.0,Unrecovered
COL5994,INV44426,C28575,2024-07-27,386.6,Recovered
COL5995,INV44800,C28809,2024-07-28,651.72,Recovered
COL5996,INV77484,C29276,2024-08-12,2234.93,Recovered
