subscription_id,event_type,month,plan_id,start_month,end_month
S9849,cancel,5.0,,,
S9851,downgrade,5.0,BM,,
S9851,pause,,,5.0,7.0
S9853,pause,,,7.0,8.0
S9855,downgrade,9.0,BM,,
S9859,pause,,,7.0,8.0
S9861,downgrade,3.0,BM,,
S9867,cancel,8.0,,,
S9871,downgrade,6.0,BM,,
S9872,pause,,,5.0,6.0
S9872,cancel,7.0,,,
S9873,pause,,,3.0,4.0
S9873,cancel,6.0,,,
S9874,pause,,,6.0,7.0
S9875,downgrade,4.0,BM,,
S9875,cancel,7.0,,,
S9876,downgrade,8.0,BM,,
S9878,downgrade,5.0,BM,,
S9879,downgrade,3.0,BM,,
S9885,cancel,6.0,,,
S9886,downgrade,7.0,BM,,
S9888,downgrade,9.0,BM,,
S9889,downgrade,4.0,BM,,
S9891,downgrade,9.0,BM,,
S9891,cancel,10.0,,,
S9892,pause,,,5.0,7.0
S9894,downgrade,9.0,BM,,
S9897,downgrade,8.0,BM,,
S9897,cancel,10.0,,,
S9899,cancel,8.0,,,
S9901,downgrade,4.0,BM,,
S9912,pause,,,7.0,9.0
S9913,pause,,,6.0,7.0
S9914,downgrade,6.0,BM,,
S9914,pause,,,4.0,5.0
S9917,pause,,,3.0,4.0
S9918,downgrade,6.0,BM,,
S9918,pause,,,5.0,6.0
S9922,cancel,5.0,,,
S9924,pause,,,6.0,7.0
S9926,pause,,,4.0,6.0
S9927,downgrade,7.0,BM,,
S9927,pause,,,3.0,4.0
S9929,pause,,,3.0,4.0
S9933,pause,,,4.0,5.0
S9934,downgrade,6.0,BM,,
S9936,pause,,,4.0,6.0
S9937,pause,,,7.0,9.0
S9938,pause,,,5.0,6.0
S9939,downgrade,9.0,BM,,
S9940,pause,,,7.0,9.0
S9942,cancel,7.0,,,
S9943,downgrade,5.0,BM,,
S9944,pause,,,6.0,8.0
S9946,downgrade,7.0,BM,,
S9946,pause,,,5.0,7.0
S9948,downgrade,9.0,BM,,
S9948,pause,,,3.0,5.0
S9949,pause,,,7.0,9.0
S9949,cancel,8.0,,,
S9952,downgrade,6.0,BM,,
S9952,pause,,,3.0,4.0
S9954,downgrade,4.0,BM,,
S9956,downgrade,3.0,BM,,
S9956,cancel,9.0,,,
S9957,pause,,,7.0,8.0
S9966,pause,,,6.0,8.0
S9969,cancel,10.0,,,
S9971,cancel,9.0,,,
S9976,pause,,,5.0,6.0
S9976,cancel,6.0,,,
S9982,pause,,,6.0,8.0
S9982,cancel,7.0,,,
S9986,downgrade,4.0,BM,,
S9987,downgrade,4.0,BM,,
S9989,downgrade,7.0,BM,,
S9989,pause,,,4.0,6.0
S9991,downgrade,7.0,BM,,
S9992,downgrade,9.0,BM,,
S10001,downgrade,3.0,BM,,
S10002,downgrade,7.0,BM,,
S10002,cancel,11.0,,,
S10005,pause,,,7.0,9.0
S10006,downgrade,6.0,BM,,
S10006,pause,,,3.0,4.0
S10011,downgrade,8.0,BM,,
S10012,pause,,,6.0,7.0
S10013,downgrade,9.0,BM,,
S10014,cancel,10.0,,,
S10017,pause,,,3.0,5.0
S10018,pause,,,6.0,7.0
S10019,pause,,,3.0,5.0
S10022,pause,,,7.0,8.0
S10025,pause,,,5.0,6.0
S10026,downgrade,5.0,BM,,
S10026,pause,,,5.0,7.0
S10027,pause,,,3.0,5.0
S10032,pause,,,6.0,8.0
S10034,pause,,,5.0,6.0
S10035,downgrade,6.0,BM,,
S10037,downgrade,8.0,BM,,
S10039,pause,,,6.0,7.0
S10042,downgrade,4.0,BM,,
S10043,downgrade,3.0,BM,,
S10044,downgrade,3.0,BM,,
S10045,downgrade,4.0,BM,,
S10046,downgrade,4.0,BM,,
S10046,pause,,,3.0,4.0
S10048,downgrade,3.0,BM,,
S10049,pause,,,6.0,7.0
S10051,downgrade,7.0,BM,,
S10052,pause,,,3.0,4.0
S10054,pause,,,7.0,9.0
S10058,cancel,7.0,,,
S10061,downgrade,6.0,BM,,
S10064,pause,,,4.0,5.0
S10066,downgrade,8.0,BM,,
S10069,cancel,10.0,,,
S10071,pause,,,4.0,5.0
S10074,pause,,,7.0,9.0
S10075,cancel,10.0,,,
S10076,downgrade,8.0,BM,,
S10079,downgrade,8.0,BM,,
S10080,cancel,7.0,,,
S10085,cancel,6.0,,,
S10088,downgrade,9.0,BM,,
S10088,pause,,,6.0,8.0
S10090,pause,,,6.0,7.0
S10092,downgrade,6.0,BM,,
S10092,pause,,,4.0,6.0
S10094,downgrade,7.0,BM,,
S10094,cancel,8.0,,,
S10095,downgrade,8.0,BM,,
S10097,pause,,,7.0,9.0
S10100,downgrade,8.0,BM,,
S10101,downgrade,3.0,BM,,
S10101,pause,,,3.0,5.0
S10102,downgrade,8.0,BM,,
S10104,pause,,,7.0,8.0
S10105,downgrade,6.0,BM,,
S10105,cancel,6.0,,,
S10109,downgrade,7.0,BM,,
S10110,pause,,,5.0,6.0
S10111,downgrade,9.0,BM,,
S10119,downgrade,7.0,BM,,
S10122,downgrade,7.0,BM,,
S10122,pause,,,3.0,5.0
S10123,cancel,8.0,,,
S10129,pause,,,4.0,6.0
S10136,downgrade,8.0,BM,,
S10137,pause,,,4.0,5.0
S10139,downgrade,9.0,BM,,
S10139,pause,,,3.0,5.0
S10141,pause,,,5.0,6.0
S10143,downgrade,3.0,BM,,
S10148,downgrade,8.0,BM,,
S10148,pause,,,4.0,5.0
S10152,cancel,9.0,,,
S10155,downgrade,3.0,BM,,
S10156,pause,,,3.0,5.0
S10156,cancel,6.0,,,
S10157,pause,,,4.0,6.0
S10158,cancel,8.0,,,
S10160,pause,,,4.0,5.0
S10163,pause,,,5.0,7.0
S10164,downgrade,7.0,BM,,
S10166,pause,,,5.0,7.0
S10171,downgrade,9.0,BM,,
S10171,pause,,,5.0,7.0
S10173,cancel,9.0,,,
S10175,pause,,,5.0,6.0
S10176,downgrade,8.0,BM,,
S10179,pause,,,7.0,8.0
S10180,downgrade,7.0,BM,,
S10184,downgrade,7.0,BM,,
S10188,pause,,,4.0,5.0
S10189,downgrade,5.0,BM,,
S10191,downgrade,5.0,BM,,
S10192,downgrade,7.0,BM,,
S10194,cancel,11.0,,,
S10195,cancel,5.0,,,
S10196,pause,,,7.0,8.0
S10197,pause,,,6.0,8.0
S10198,downgrade,7.0,BM,,
S10198,pause,,,5.0,7.0
S10202,pause,,,4.0,6.0
S10204,downgrade,5.0,BM,,
S10204,pause,,,7.0,9.0
S10204,cancel,11.0,,,
S10207,cancel,9.0,,,
S10210,pause,,,5.0,6.0
S10214,cancel,8.0,,,
S10217,cancel,9.0,,,
S10221,pause,,,6.0,8.0
S10226,pause,,,7.0,8.0
S10230,cancel,5.0,,,
S10233,downgrade,4.0,BM,,
S10237,downgrade,3.0,BM,,
S10239,downgrade,8.0,BM,,
S10239,pause,,,5.0,7.0
S10241,downgrade,7.0,BM,,
S10241,pause,,,5.0,7.0
S10242,downgrade,3.0,BM,,
S10243,cancel,9.0,,,
S10245,downgrade,6.0,BM,,
S10246,downgrade,3.0,BM,,
S10247,downgrade,8.0,BM,,
S10248,downgrade,4.0,BM,,
S10250,pause,,,3.0,4.0
S10251,downgrade,5.0,BM,,
S10255,cancel,9.0,,,
S10256,downgrade,5.0,BM,,
S10258,cancel,5.0,,,
S10259,downgrade,9.0,BM,,
S10260,downgrade,6.0,BM,,
S10264,downgrade,9.0,BM,,
S10264,pause,,,3.0,4.0
S10265,downgrade,4.0,BM,,
S10267,cancel,9.0,,,
S10270,downgrade,5.0,BM,,
S10271,downgrade,3.0,BM,,
S10272,pause,,,5.0,6.0
S10277,cancel,8.0,,,
S10278,pause,,,6.0,7.0
S10279,downgrade,5.0,BM,,
S10282,pause,,,3.0,4.0
S10284,cancel,8.0,,,
S10285,pause,,,3.0,5.0
S10287,downgrade,9.0,BM,,
S10287,pause,,,4.0,5.0
S10292,cancel,11.0,,,
S10294,downgrade,6.0,BM,,
S10295,cancel,7.0,,,
S10296,pause,,,5.0,6.0
S10297,pause,,,5.0,6.0
S10298,downgrade,5.0,BM,,
S10299,downgrade,5.0,BM,,
S10300,downgrade,9.0,BM,,
S10301,downgrade,3.0,BM,,
S10304,pause,,,3.0,4.0
S10306,pause,,,7.0,8.0
S10307,downgrade,8.0,BM,,
S10311,pause,,,5.0,6.0
S10313,pause,,,4.0,6.0
S10314,pause,,,3.0,5.0
S10322,downgrade,6.0,BM,,
S10322,pause,,,7.0,8.0
S10323,pause,,,5.0,6.0
S10325,pause,,,7.0,9.0
S10326,pause,,,3.0,5.0
S10327,pause,,,7.0,9.0
S10330,pause,,,5.0,6.0
S10330,cancel,9.0,,,
S10332,cancel,6.0,,,
S10335,pause,,,6.0,7.0
S10338,downgrade,8.0,BM,,
S10339,downgrade,9.0,BM,,
S10341,pause,,,4.0,5.0
S10342,pause,,,5.0,7.0
S10347,downgrade,7.0,BM,,
S10348,cancel,7.0,,,
S10349,downgrade,7.0,BM,,
S10352,downgrade,6.0,BM,,
S10353,pause,,,4.0,5.0
S10354,cancel,5.0,,,
S10357,cancel,8.0,,,
S10362,cancel,5.0,,,
S10370,downgrade,3.0,BM,,
S10371,pause,,,3.0,5.0
S10372,downgrade,9.0,BM,,
S10373,pause,,,7.0,9.0
S10374,pause,,,5.0,7.0
S10376,pause,,,6.0,8.0
S10378,downgrade,8.0,BM,,
S10384,cancel,8.0,,,
S10386,downgrade,6.0,BM,,
S10386,pause,,,6.0,8.0
S10390,pause,,,4.0,5.0
S10391,pause,,,6.0,8.0
S10392,downgrade,4.0,BM,,
S10393,downgrade,7.0,BM,,
S10396,downgrade,3.0,BM,,
S10397,downgrade,3.0,BM,,
S10398,pause,,,3.0,4.0
S10401,downgrade,8.0,BM,,
S10406,downgrade,7.0,BM,,
S10407,downgrade,7.0,BM,,
S10408,cancel,7.0,,,
S10409,pause,,,7.0,9.0
S10410,downgrade,4.0,BM,,
S10411,downgrade,5.0,BM,,
S10412,pause,,,4.0,5.0
S10413,downgrade,8.0,BM,,
S10418,pause,,,5.0,7.0
S10419,downgrade,9.0,BM,,
S10420,downgrade,9.0,BM,,
S10421,downgrade,4.0,BM,,
S10422,downgrade,9.0,BM,,
S10422,pause,,,5.0,7.0
S10423,pause,,,7.0,8.0
S10425,downgrade,3.0,BM,,
S10427,pause,,,4.0,6.0
S10431,downgrade,7.0,BM,,
S10436,downgrade,4.0,BM,,
S10436,pause,,,4.0,5.0
S10437,pause,,,3.0,5.0
S10440,pause,,,4.0,6.0
S10445,downgrade,7.0,BM,,
S10446,pause,,,7.0,9.0
S10446,cancel,7.0,,,
S10448,downgrade,3.0,BM,,
S10451,downgrade,7.0,BM,,
S10453,downgrade,5.0,BM,,
S10454,downgrade,4.0,BM,,
S10455,pause,,,6.0,8.0
S10457,pause,,,7.0,9.0
S10459,pause,,,5.0,7.0
S10462,pause,,,5.0,6.0
S10463,pause,,,4.0,5.0
S10464,downgrade,3.0,BM,,
S10464,cancel,11.0,,,
S10465,downgrade,6.0,BM,,
S10466,pause,,,5.0,7.0
S10468,downgrade,6.0,BM,,
S10473,pause,,,5.0,7.0
S10475,downgrade,6.0,BM,,
S10476,cancel,9.0,,,
S10477,cancel,10.0,,,
S10478,downgrade,7.0,BM,,
S10478,pause,,,3.0,4.0
S10482,downgrade,5.0,BM,,
S10483,downgrade,5.0,BM,,
S10484,downgrade,6.0,BM,,
S10485,pause,,,5.0,6.0
S10486,downgrade,6.0,BM,,
S10488,pause,,,7.0,9.0
S10490,pause,,,7.0,8.0
S10496,pause,,,4.0,5.0
S10499,pause,,,4.0,5.0
S10500,downgrade,9.0,BM,,
S10501,downgrade,6.0,BM,,
S10503,downgrade,9.0,BM,,
S10505,cancel,7.0,,,
S10510,pause,,,3.0,4.0
S10510,cancel,6.0,,,
S10519,downgrade,6.0,BM,,
S10521,cancel,10.0,,,
S10534,downgrade,7.0,BM,,
S10548,downgrade,7.0,BM,,
S10550,downgrade,7.0,BM,,
S10552,downgrade,7.0,BM,,
S10554,pause,,,6.0,8.0
S10556,downgrade,7.0,BM,,
S10557,downgrade,8.0,BM,,
S10561,downgrade,3.0,BM,,
S10567,cancel,5.0,,,
S10569,downgrade,7.0,BM,,
S10575,pause,,,7.0,8.0
S10578,pause,,,4.0,6.0
S10579,pause,,,6.0,7.0
S10583,pause,,,4.0,6.0
S10592,pause,,,4.0,5.0
S10594,downgrade,8.0,BM,,
S10596,downgrade,9.0,BM,,
S10599,pause,,,6.0,7.0
S10601,pause,,,3.0,4.0
S10602,downgrade,4.0,BM,,
S10606,pause,,,4.0,6.0
S10611,pause,,,7.0,9.0
S10614,downgrade,3.0,BM,,
S10614,pause,,,3.0,4.0
S10618,pause,,,6.0,7.0
S10621,downgrade,5.0,BM,,
S10623,downgrade,6.0,BM,,
S10624,downgrade,3.0,BM,,
S10629,cancel,11.0,,,
S10630,downgrade,9.0,BM,,
S10630,cancel,8.0,,,
S10635,downgrade,3.0,BM,,
S10636,downgrade,8.0,BM,,
S10637,pause,,,5.0,7.0
S10639,pause,,,7.0,9.0
S10641,cancel,7.0,,,
S10642,downgrade,8.0,BM,,
S10642,pause,,,4.0,5.0
S10643,pause,,,4.0,6.0
S10645,pause,,,4.0,5.0
S10647,pause,,,7.0,8.0
S10653,downgrade,5.0,BM,,
S10654,cancel,8.0,,,
S10655,pause,,,5.0,7.0
S10655,cancel,6.0,,,
S10662,downgrade,6.0,BM,,
S10665,pause,,,5.0,7.0
S10667,downgrade,5.0,BM,,
S10667,pause,,,6.0,7.0
S10669,downgrade,4.0,BM,,
S10671,downgrade,9.0,BM,,
S10673,pause,,,3.0,4.0
S10674,pause,,,5.0,6.0
S10675,downgrade,3.0,BM,,
S10675,cancel,10.0,,,
S10677,pause,,,6.0,7.0
S10678,downgrade,7.0,BM,,
S10680,pause,,,4.0,6.0
S10681,pause,,,3.0,4.0
S10684,pause,,,7.0,9.0
S10685,downgrade,3.0,BM,,
S10685,cancel,8.0,,,
S10686,downgrade,4.0,BM,,
S10687,pause,,,5.0,6.0
S10691,pause,,,4.0,6.0
S10692,downgrade,8.0,BM,,
S10698,downgrade,7.0,BM,,
S10702,downgrade,4.0,BM,,
S10703,downgrade,5.0,BM,,
S10704,pause,,,3.0,5.0
S10705,pause,,,4.0,6.0
S10708,cancel,10.0,,,
S10710,pause,,,3.0,5.0
S10711,downgrade,6.0,BM,,
S10713,pause,,,6.0,8.0
S10714,downgrade,8.0,BM,,
S10715,pause,,,4.0,6.0
S10718,pause,,,4.0,6.0
S10718,cancel,5.0,,,
S10719,pause,,,5.0,7.0
S10721,cancel,5.0,,,
S10722,cancel,6.0,,,
S10725,pause,,,3.0,4.0
S10726,downgrade,4.0,BM,,
S10728,downgrade,3.0,BM,,
S10730,downgrade,6.0,BM,,
S10735,pause,,,7.0,9.0
S10737,downgrade,9.0,BM,,
S10737,pause,,,5.0,6.0
S10740,downgrade,4.0,BM,,
S10742,cancel,6.0,,,
S10748,downgrade,5.0,BM,,
S10749,downgrade,5.0,BM,,
S10752,cancel,9.0,,,
S10754,downgrade,4.0,BM,,
S10756,cancel,11.0,,,
S10757,downgrade,9.0,BM,,
S10763,cancel,7.0,,,
S10769,cancel,6.0,,,
S10770,downgrade,9.0,BM,,
S10774,downgrade,9.0,BM,,
S10775,cancel,8.0,,,
S10778,pause,,,5.0,6.0
S10780,downgrade,5.0,BM,,
S10781,pause,,,6.0,7.0
S10782,downgrade,4.0,BM,,
S10784,pause,,,5.0,7.0
S10786,downgrade,6.0,BM,,
S10787,cancel,9.0,,,
S10790,pause,,,7.0,9.0
S10791,downgrade,7.0,BM,,
S10794,pause,,,4.0,6.0
S10795,cancel,6.0,,,
S10796,downgrade,7.0,BM,,
S10797,pause,,,7.0,8.0
S10798,downgrade,8.0,BM,,
S10799,downgrade,9.0,BM,,
S10801,downgrade,3.0,BM,,
S10804,pause,,,6.0,7.0
S10805,pause,,,6.0,7.0
S10808,pause,,,4.0,5.0
S10809,pause,,,3.0,5.0
S10812,pause,,,7.0,8.0
S10813,downgrade,6.0,BM,,
S10814,downgrade,3.0,BM,,
S10814,cancel,11.0,,,
S10816,downgrade,8.0,BM,,
S10818,pause,,,5.0,7.0
S10819,downgrade,6.0,BM,,
S10823,downgrade,8.0,BM,,
S10823,cancel,10.0,,,
S10826,downgrade,5.0,BM,,
S10828,downgrade,9.0,BM,,
S10829,downgrade,3.0,BM,,
S10830,downgrade,6.0,BM,,
S10837,downgrade,5.0,BM,,
S10838,downgrade,6.0,BM,,
S10839,downgrade,8.0,BM,,
S10839,pause,,,7.0,9.0
S10840,cancel,5.0,,,
S10843,cancel,5.0,,,
S10844,pause,,,6.0,8.0
S10847,downgrade,6.0,BM,,
S10850,downgrade,7.0,BM,,
S10851,pause,,,3.0,4.0
S10856,downgrade,9.0,BM,,
S10857,pause,,,7.0,9.0
S10857,cancel,6.0,,,
S10860,pause,,,7.0,8.0
S10862,pause,,,3.0,5.0
S10863,pause,,,5.0,6.0
S10865,pause,,,5.0,6.0
S10866,downgrade,8.0,BM,,
S10867,cancel,9.0,,,
S10868,downgrade,7.0,BM,,
S10874,pause,,,4.0,5.0
S10875,pause,,,4.0,5.0
S10884,downgrade,5.0,BM,,
S10886,pause,,,6.0,7.0
S10891,downgrade,9.0,BM,,
S10897,pause,,,6.0,7.0
S10900,downgrade,3.0,BM,,
S10900,pause,,,4.0,6.0
S10901,cancel,8.0,,,
S10904,cancel,7.0,,,
S10908,pause,,,6.0,7.0
S10908,cancel,6.0,,,
S10910,pause,,,4.0,5.0
S10912,pause,,,7.0,8.0
S10913,pause,,,7.0,8.0
S10914,pause,,,4.0,6.0
S10915,downgrade,9.0,BM,,
S10918,downgrade,5.0,BM,,
S10919,downgrade,4.0,BM,,
S10921,pause,,,5.0,7.0
S10927,pause,,,6.0,8.0
S10929,downgrade,7.0,BM,,
S10931,cancel,8.0,,,
S10934,downgrade,5.0,BM,,
S10936,cancel,5.0,,,
S10937,pause,,,4.0,6.0
S10938,pause,,,7.0,8.0
S10942,downgrade,5.0,BM,,
S10945,downgrade,4.0,BM,,
S10946,downgrade,7.0,BM,,
S10947,downgrade,8.0,BM,,
S10948,downgrade,6.0,BM,,
S10951,pause,,,4.0,6.0
S10952,downgrade,9.0,BM,,
S10952,pause,,,7.0,8.0
S10953,downgrade,4.0,BM,,
S10957,downgrade,6.0,BM,,
S10958,downgrade,8.0,BM,,
S10963,downgrade,8.0,BM,,
S10964,pause,,,5.0,6.0
S10968,pause,,,3.0,5.0
S10970,downgrade,3.0,BM,,
S10970,pause,,,6.0,8.0
S10973,pause,,,3.0,5.0
S10974,pause,,,6.0,8.0
S10977,pause,,,3.0,5.0
S10978,pause,,,5.0,6.0
S10980,cancel,5.0,,,
S10985,downgrade,8.0,BM,,
S10987,cancel,7.0,,,
S10990,cancel,8.0,,,
S10992,pause,,,3.0,4.0
S10993,downgrade,3.0,BM,,
S10996,pause,,,6.0,7.0
S11000,downgrade,3.0,BM,,
S11000,pause,,,5.0,6.0
S11003,downgrade,9.0,BM,,
S11003,pause,,,3.0,5.0
S11004,cancel,9.0,,,
S11008,pause,,,5.0,6.0
S11009,downgrade,9.0,BM,,
S11009,pause,,,3.0,5.0
S11015,cancel,9.0,,,
S11016,downgrade,7.0,BM,,
S11018,downgrade,4.0,BM,,
S11020,downgrade,3.0,BM,,
S11021,downgrade,5.0,BM,,
S11026,cancel,7.0,,,
S11027,cancel,10.0,,,
S11030,pause,,,4.0,5.0
S11031,downgrade,5.0,BM,,
S11034,pause,,,3.0,5.0
S11035,downgrade,5.0,BM,,
S11035,cancel,5.0,,,
S11036,pause,,,3.0,5.0
S11043,cancel,8.0,,,
S11045,pause,,,4.0,5.0
S11047,downgrade,9.0,BM,,
S11052,cancel,10.0,,,
S11053,downgrade,4.0,BM,,
S11053,cancel,7.0,,,
S11061,pause,,,7.0,8.0
S11063,pause,,,7.0,9.0
S11064,downgrade,3.0,BM,,
S11065,downgrade,4.0,BM,,
S11065,pause,,,7.0,9.0
S11066,downgrade,8.0,BM,,
S11066,pause,,,4.0,6.0
S11067,downgrade,3.0,BM,,
S11069,downgrade,8.0,BM,,
S11078,downgrade,6.0,BM,,
S11079,pause,,,6.0,7.0
S11082,cancel,7.0,,,
S11083,pause,,,7.0,9.0
S11084,downgrade,3.0,BM,,
S11085,pause,,,6.0,7.0
S11085,cancel,6.0,,,
S11091,downgrade,6.0,BM,,
S11093,downgrade,7.0,BM,,
S11093,pause,,,3.0,4.0
S11099,cancel,5.0,,,
S11102,downgrade,8.0,BM,,
S11102,pause,,,6.0,8.0
S11104,downgrade,6.0,BM,,
S11107,downgrade,4.0,BM,,
S11108,pause,,,4.0,6.0
S11109,downgrade,8.0,BM,,
S11109,pause,,,5.0,6.0
S11110,pause,,,6.0,8.0
S11114,downgrade,9.0,BM,,
S11116,downgrade,4.0,BM,,
S11117,cancel,6.0,,,
S11118,downgrade,3.0,BM,,
S11119,cancel,9.0,,,
S11121,pause,,,4.0,5.0
S11126,downgrade,3.0,BM,,
S11126,pause,,,7.0,8.0
S11129,downgrade,8.0,BM,,
S11129,pause,,,6.0,8.0
S11131,downgrade,6.0,BM,,
S11131,pause,,,5.0,6.0
S11133,cancel,8.0,,,
S11134,downgrade,8.0,BM,,
S11138,cancel,10.0,,,
S11139,cancel,11.0,,,
S11140,pause,,,3.0,5.0
S11143,pause,,,7.0,8.0
S11144,downgrade,7.0,BM,,
S11148,cancel,9.0,,,
S11149,downgrade,6.0,BM,,
S11149,pause,,,3.0,5.0
S11150,cancel,11.0,,,
S11151,downgrade,9.0,BM,,
S11153,downgrade,3.0,BM,,
S11154,pause,,,6.0,8.0
S11161,cancel,7.0,,,
S11162,pause,,,5.0,6.0
S11162,cancel,5.0,,,
S11165,pause,,,6.0,8.0
S11175,pause,,,6.0,8.0
S11178,cancel,8.0,,,
S11182,pause,,,7.0,8.0
S11186,pause,,,5.0,7.0
S11190,downgrade,8.0,BM,,
S11190,pause,,,4.0,6.0
S11191,downgrade,8.0,BM,,
S11192,downgrade,9.0,BM,,
S11194,pause,,,6.0,7.0
S11195,pause,,,4.0,5.0
S11199,pause,,,6.0,7.0
S11200,downgrade,3.0,BM,,
S11204,downgrade,4.0,BM,,
S11206,pause,,,3.0,5.0
S11206,cancel,11.0,,,
S11208,downgrade,8.0,BM,,
S11208,pause,,,5.0,6.0
S11209,pause,,,4.0,5.0
S11210,pause,,,5.0,6.0
S11215,pause,,,6.0,7.0
S11216,pause,,,7.0,9.0
S11218,pause,,,3.0,4.0
S11219,pause,,,4.0,6.0
S11220,cancel,5.0,,,
S11222,pause,,,7.0,8.0
S11224,downgrade,6.0,BM,,
S11224,pause,,,4.0,6.0
S11226,cancel,7.0,,,
S11227,downgrade,9.0,BM,,
S11228,pause,,,6.0,8.0
S11235,downgrade,5.0,BM,,
S11235,cancel,11.0,,,
S11236,pause,,,3.0,5.0
S11237,downgrade,4.0,BM,,
S11239,downgrade,5.0,BM,,
S11239,pause,,,7.0,8.0
S11240,cancel,6.0,,,
S11244,cancel,9.0,,,
S11249,downgrade,6.0,BM,,
S11249,pause,,,3.0,5.0
S11249,cancel,9.0,,,
S11250,pause,,,6.0,7.0
S11254,pause,,,4.0,6.0
S11256,downgrade,4.0,BM,,
S11257,cancel,5.0,,,
S11265,downgrade,6.0,BM,,
S11266,downgrade,5.0,BM,,
S11269,downgrade,9.0,BM,,
S11272,downgrade,3.0,BM,,
S11276,downgrade,4.0,BM,,
S11278,cancel,7.0,,,
S11279,pause,,,5.0,6.0
S11281,downgrade,4.0,BM,,
S11285,pause,,,7.0,9.0
S11286,downgrade,3.0,BM,,
S11286,cancel,9.0,,,
S11289,cancel,5.0,,,
S11290,pause,,,5.0,6.0
S11292,downgrade,9.0,BM,,
S11293,downgrade,9.0,BM,,
S11296,downgrade,5.0,BM,,
S11299,downgrade,4.0,BM,,
S11302,downgrade,8.0,BM,,
S11302,cancel,10.0,,,
S11303,downgrade,3.0,BM,,
S11304,pause,,,5.0,6.0
S11304,cancel,9.0,,,
S11305,downgrade,4.0,BM,,
S11308,pause,,,5.0,6.0
S11309,cancel,7.0,,,
S11311,downgrade,3.0,BM,,
S11311,cancel,8.0,,,
S11312,pause,,,7.0,8.0
S11313,cancel,5.0,,,
S11320,downgrade,5.0,BM,,
S11321,downgrade,6.0,BM,,
S11323,downgrade,7.0,BM,,
S11329,pause,,,4.0,5.0
S11336,downgrade,6.0,BM,,
S11337,cancel,6.0,,,
S11339,pause,,,6.0,8.0
S11342,downgrade,5.0,BM,,
S11343,downgrade,6.0,BM,,
S11350,pause,,,5.0,6.0
S11361,downgrade,9.0,BM,,
S11363,pause,,,5.0,7.0
S11370,downgrade,6.0,BM,,
S11371,cancel,9.0,,,
S11374,downgrade,9.0,BM,,
S11374,cancel,11.0,,,
S11376,pause,,,6.0,8.0
S11377,pause,,,5.0,6.0
S11380,cancel,10.0,,,
S11381,pause,,,5.0,6.0
S11382,downgrade,7.0,BM,,
S11383,downgrade,5.0,BM,,
S11384,pause,,,6.0,7.0
S11385,pause,,,4.0,6.0
S11386,pause,,,6.0,7.0
S11388,downgrade,3.0,BM,,
S11388,pause,,,3.0,4.0
S11389,cancel,7.0,,,
S11397,cancel,9.0,,,
S11400,downgrade,9.0,BM,,
S11401,downgrade,9.0,BM,,
S11401,cancel,5.0,,,
S11402,downgrade,6.0,BM,,
S11404,cancel,11.0,,,
S11405,downgrade,9.0,BM,,
S11405,pause,,,7.0,8.0
S11406,pause,,,4.0,5.0
S11407,downgrade,8.0,BM,,
S11408,pause,,,4.0,6.0
S11409,downgrade,8.0,BM,,
S11417,cancel,8.0,,,
S11418,downgrade,6.0,BM,,
S11419,cancel,8.0,,,
S11420,downgrade,9.0,BM,,
S11421,pause,,,5.0,6.0
S11422,downgrade,7.0,BM,,
S11423,pause,,,5.0,7.0
S11425,downgrade,3.0,BM,,
S11425,pause,,,6.0,8.0
S11426,pause,,,3.0,5.0
S11427,pause,,,4.0,5.0
S11430,downgrade,4.0,BM,,
S11430,pause,,,6.0,8.0
S11432,downgrade,5.0,BM,,
S11433,cancel,9.0,,,
S11437,cancel,10.0,,,
S11438,downgrade,9.0,BM,,
S11438,pause,,,5.0,7.0
S11439,downgrade,4.0,BM,,
S11440,pause,,,5.0,6.0
S11441,cancel,10.0,,,
S11442,pause,,,4.0,6.0
S11443,cancel,11.0,,,
S11446,cancel,10.0,,,
S11449,pause,,,6.0,8.0
S11449,cancel,11.0,,,
S11451,downgrade,3.0,BM,,
S11452,downgrade,7.0,BM,,
S11453,pause,,,7.0,9.0
S11456,downgrade,9.0,BM,,
S11461,pause,,,5.0,6.0
S11466,pause,,,6.0,8.0
S11468,downgrade,3.0,BM,,
S11470,downgrade,9.0,BM,,
S11470,pause,,,7.0,8.0
S11472,downgrade,3.0,BM,,
S11474,pause,,,6.0,7.0
S11477,pause,,,3.0,4.0
S11479,downgrade,9.0,BM,,
S11479,pause,,,3.0,5.0
S11480,downgrade,7.0,BM,,
S11482,downgrade,4.0,BM,,
S11485,downgrade,5.0,BM,,
S11485,cancel,10.0,,,
S11486,downgrade,4.0,BM,,
S11493,downgrade,6.0,BM,,
S11496,cancel,11.0,,,
S11498,pause,,,3.0,4.0
S11498,cancel,5.0,,,
S11500,downgrade,3.0,BM,,
S11504,pause,,,4.0,6.0
S11504,cancel,7.0,,,
S11506,downgrade,5.0,BM,,
S11506,pause,,,4.0,5.0
S11507,cancel,10.0,,,
S11509,pause,,,6.0,7.0
S11511,downgrade,4.0,BM,,
S11515,pause,,,3.0,5.0
S11516,downgrade,8.0,BM,,
S11517,downgrade,3.0,BM,,
S11517,cancel,11.0,,,
S11518,downgrade,3.0,BM,,
S11519,pause,,,7.0,8.0
S11521,downgrade,4.0,BM,,
